0,0.943,3.461,8.999,5.538,3.466,0.001,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
100,0.943,0.255,4.408,4.153,3.466,1.103,1.169,1.109,1.021,0.101,0.216,0.105,0.108,0.15,0.086
200,0.999,0.024,3.821,3.796,3.466,1.262,1.289,1.244,1.214,0.143,0.278,0.12,0.122,0.202,0.087
300,0.999,0.012,3.707,3.695,3.466,1.295,1.316,1.262,1.244,0.155,0.29,0.125,0.132,0.22,0.087
400,1.0,0.008,3.658,3.65,3.466,1.31,1.327,1.271,1.256,0.161,0.294,0.127,0.137,0.228,0.087
500,1.0,0.006,3.631,3.625,3.466,1.318,1.333,1.275,1.263,0.163,0.295,0.128,0.141,0.233,0.088
600,1.0,0.005,3.614,3.609,3.466,1.323,1.336,1.279,1.267,0.165,0.293,0.129,0.144,0.237,0.088
700,1.0,0.004,3.603,3.599,3.466,1.326,1.338,1.282,1.27,0.166,0.291,0.129,0.146,0.239,0.088
800,1.0,0.004,3.594,3.59,3.466,1.328,1.339,1.285,1.272,0.167,0.287,0.129,0.148,0.241,0.088
900,1.0,0.004,3.587,3.583,3.466,1.329,1.34,1.288,1.273,0.167,0.283,0.129,0.15,0.242,0.088
1000,1.0,0.004,3.58,3.577,3.466,1.33,1.341,1.292,1.274,0.167,0.28,0.129,0.151,0.243,0.087
1100,1.0,0.004,3.574,3.571,3.466,1.331,1.341,1.296,1.275,0.167,0.278,0.129,0.153,0.244,0.087
1200,1.0,0.004,3.569,3.566,3.466,1.332,1.341,1.3,1.275,0.168,0.276,0.129,0.154,0.244,0.087
1300,1.0,0.003,3.565,3.562,3.466,1.332,1.341,1.302,1.276,0.168,0.275,0.129,0.155,0.245,0.087
1400,1.0,0.003,3.562,3.558,3.466,1.333,1.341,1.305,1.276,0.168,0.274,0.129,0.156,0.245,0.087
1500,1.0,0.003,3.559,3.556,3.466,1.333,1.341,1.307,1.276,0.168,0.274,0.129,0.157,0.245,0.087
1600,1.0,0.003,3.557,3.554,3.466,1.334,1.341,1.308,1.276,0.168,0.274,0.128,0.158,0.245,0.087
1700,1.0,0.003,3.556,3.552,3.466,1.334,1.341,1.309,1.276,0.168,0.274,0.128,0.159,0.245,0.087
1800,1.0,0.003,3.555,3.551,3.466,1.334,1.34,1.31,1.277,0.168,0.274,0.128,0.159,0.245,0.087
1900,1.0,0.003,3.554,3.551,3.466,1.334,1.34,1.31,1.277,0.168,0.274,0.128,0.16,0.245,0.087
2000,1.0,0.003,3.553,3.55,3.466,1.334,1.34,1.311,1.277,0.168,0.274,0.128,0.16,0.245,0.087
2100,1.0,0.003,3.553,3.55,3.466,1.334,1.34,1.311,1.277,0.168,0.274,0.128,0.16,0.245,0.087
2200,1.0,0.003,3.553,3.55,3.466,1.334,1.34,1.311,1.276,0.168,0.273,0.127,0.161,0.245,0.087
2300,1.0,0.003,3.554,3.55,3.466,1.334,1.34,1.311,1.276,0.168,0.273,0.127,0.161,0.245,0.087
2400,1.0,0.003,3.554,3.551,3.466,1.334,1.34,1.311,1.276,0.168,0.273,0.127,0.161,0.244,0.087
2500,1.0,0.003,3.555,3.552,3.466,1.334,1.34,1.31,1.276,0.168,0.273,0.127,0.161,0.244,0.087
2600,1.0,0.003,3.556,3.553,3.466,1.334,1.339,1.31,1.275,0.168,0.273,0.127,0.161,0.244,0.087
2700,1.0,0.003,3.557,3.554,3.466,1.334,1.339,1.309,1.275,0.168,0.272,0.127,0.161,0.243,0.087
2800,1.0,0.003,3.559,3.556,3.466,1.334,1.339,1.309,1.274,0.168,0.272,0.127,0.161,0.243,0.087
2900,1.0,0.003,3.56,3.557,3.466,1.334,1.339,1.308,1.274,0.168,0.272,0.126,0.161,0.242,0.087
3000,1.0,0.003,3.562,3.559,3.466,1.334,1.338,1.307,1.273,0.168,0.271,0.126,0.161,0.242,0.087
3100,1.0,0.003,3.563,3.56,3.466,1.334,1.338,1.306,1.273,0.168,0.271,0.126,0.161,0.242,0.087
3200,1.0,0.003,3.564,3.561,3.466,1.334,1.338,1.305,1.272,0.168,0.271,0.126,0.161,0.241,0.087
3300,1.0,0.003,3.566,3.563,3.466,1.334,1.338,1.305,1.272,0.168,0.27,0.126,0.161,0.241,0.086
3400,1.0,0.003,3.567,3.564,3.466,1.334,1.338,1.304,1.271,0.168,0.27,0.126,0.161,0.24,0.086
3500,1.0,0.003,3.568,3.565,3.466,1.334,1.338,1.303,1.271,0.168,0.27,0.126,0.161,0.24,0.086
3600,1.0,0.003,3.57,3.567,3.466,1.334,1.338,1.301,1.27,0.168,0.269,0.125,0.161,0.239,0.086
3700,1.0,0.003,3.571,3.568,3.466,1.334,1.339,1.3,1.269,0.168,0.269,0.125,0.161,0.239,0.086
3800,1.0,0.003,3.573,3.57,3.466,1.334,1.339,1.299,1.269,0.168,0.269,0.125,0.161,0.239,0.086
3900,1.0,0.003,3.574,3.571,3.466,1.334,1.339,1.298,1.268,0.168,0.268,0.125,0.161,0.238,0.086
4000,1.0,0.003,3.576,3.573,3.466,1.334,1.339,1.297,1.268,0.168,0.268,0.125,0.161,0.238,0.085
4100,1.0,0.003,3.577,3.574,3.466,1.334,1.339,1.295,1.267,0.168,0.267,0.125,0.161,0.237,0.085
4200,1.0,0.003,3.579,3.576,3.466,1.334,1.339,1.294,1.267,0.168,0.267,0.125,0.161,0.237,0.085
4300,1.0,0.003,3.58,3.578,3.466,1.334,1.339,1.293,1.266,0.168,0.266,0.124,0.161,0.236,0.085
4400,1.0,0.003,3.582,3.579,3.466,1.334,1.34,1.291,1.265,0.169,0.265,0.124,0.161,0.236,0.085
4500,1.0,0.003,3.584,3.581,3.466,1.334,1.34,1.29,1.265,0.169,0.265,0.124,0.16,0.235,0.085
4600,1.0,0.003,3.586,3.583,3.466,1.333,1.34,1.288,1.264,0.169,0.264,0.124,0.16,0.235,0.084
4700,1.0,0.003,3.588,3.585,3.466,1.333,1.34,1.287,1.264,0.169,0.263,0.124,0.16,0.235,0.084
4800,1.0,0.003,3.59,3.587,3.466,1.332,1.34,1.286,1.263,0.168,0.262,0.124,0.16,0.234,0.084
4900,1.0,0.003,3.593,3.59,3.466,1.33,1.34,1.285,1.263,0.168,0.261,0.124,0.16,0.234,0.084
5000,1.0,0.003,3.598,3.595,3.466,1.325,1.34,1.283,1.262,0.168,0.257,0.124,0.16,0.234,0.084
5100,1.0,0.003,3.599,3.596,3.466,1.318,1.34,1.283,1.262,0.166,0.232,0.127,0.16,0.234,0.084
5200,1.0,0.003,3.584,3.581,3.466,1.331,1.34,1.282,1.261,0.167,0.226,0.129,0.16,0.233,0.083
5300,1.0,0.003,3.583,3.58,3.466,1.333,1.339,1.282,1.261,0.167,0.226,0.129,0.159,0.233,0.083
5400,1.0,0.003,3.584,3.581,3.466,1.333,1.339,1.281,1.26,0.167,0.225,0.129,0.159,0.233,0.083
5500,1.0,0.003,3.585,3.583,3.466,1.334,1.338,1.28,1.259,0.167,0.225,0.129,0.159,0.232,0.083
5600,1.0,0.003,3.587,3.584,3.466,1.334,1.338,1.28,1.259,0.167,0.225,0.129,0.159,0.232,0.083
5700,1.0,0.003,3.589,3.586,3.466,1.334,1.337,1.279,1.258,0.167,0.224,0.129,0.159,0.231,0.083
5800,1.0,0.003,3.59,3.587,3.466,1.334,1.337,1.278,1.257,0.167,0.224,0.129,0.159,0.231,0.082
5900,1.0,0.003,3.592,3.589,3.466,1.334,1.337,1.277,1.256,0.167,0.224,0.129,0.159,0.23,0.082
6000,1.0,0.003,3.594,3.591,3.466,1.334,1.337,1.276,1.255,0.167,0.223,0.129,0.158,0.23,0.082
6100,1.0,0.003,3.595,3.592,3.466,1.334,1.336,1.276,1.254,0.167,0.223,0.129,0.158,0.229,0.082
6200,1.0,0.003,3.597,3.594,3.466,1.334,1.336,1.275,1.252,0.167,0.223,0.129,0.158,0.228,0.081
6300,1.0,0.003,3.599,3.596,3.466,1.334,1.336,1.274,1.251,0.167,0.223,0.128,0.158,0.227,0.081
6400,1.0,0.003,3.6,3.597,3.466,1.335,1.336,1.274,1.25,0.167,0.222,0.128,0.158,0.227,0.081
6500,0.999,0.003,3.602,3.599,3.466,1.335,1.336,1.273,1.249,0.167,0.222,0.128,0.158,0.226,0.081
6600,1.0,0.003,3.603,3.601,3.466,1.335,1.336,1.273,1.247,0.167,0.222,0.128,0.158,0.225,0.08
6700,1.0,0.003,3.605,3.602,3.466,1.335,1.335,1.272,1.246,0.167,0.222,0.128,0.158,0.224,0.08
6800,0.999,0.003,3.607,3.604,3.466,1.335,1.335,1.272,1.245,0.167,0.222,0.128,0.158,0.223,0.08
6900,1.0,0.003,3.608,3.605,3.466,1.335,1.335,1.271,1.243,0.167,0.221,0.128,0.158,0.222,0.08
7000,1.0,0.003,3.61,3.607,3.466,1.335,1.335,1.271,1.242,0.167,0.221,0.127,0.158,0.221,0.079
7100,1.0,0.003,3.611,3.608,3.466,1.335,1.335,1.271,1.24,0.167,0.221,0.127,0.158,0.22,0.079
7200,1.0,0.003,3.613,3.61,3.466,1.335,1.335,1.27,1.239,0.167,0.221,0.127,0.157,0.219,0.079
7300,1.0,0.003,3.614,3.612,3.466,1.335,1.335,1.27,1.237,0.167,0.221,0.127,0.157,0.218,0.078
7400,1.0,0.003,3.616,3.613,3.466,1.335,1.335,1.269,1.235,0.167,0.221,0.127,0.157,0.216,0.078
7500,1.0,0.003,3.618,3.615,3.466,1.335,1.335,1.269,1.233,0.167,0.22,0.127,0.157,0.213,0.078
7600,1.0,0.003,3.62,3.617,3.466,1.335,1.336,1.269,1.229,0.167,0.22,0.127,0.157,0.21,0.077
7700,1.0,0.003,3.624,3.622,3.466,1.335,1.336,1.269,1.221,0.167,0.22,0.127,0.157,0.2,0.075
7800,0.999,0.003,3.617,3.614,3.466,1.335,1.337,1.269,1.205,0.167,0.22,0.141,0.158,0.156,0.081
7900,1.0,0.003,3.61,3.607,3.466,1.335,1.338,1.27,1.205,0.167,0.221,0.146,0.158,0.149,0.088
8000,1.0,0.003,3.609,3.606,3.466,1.334,1.338,1.273,1.204,0.167,0.221,0.147,0.158,0.149,0.089
8100,1.0,0.003,3.609,3.606,3.466,1.334,1.338,1.274,1.203,0.167,0.222,0.146,0.158,0.149,0.09
8200,1.0,0.003,3.609,3.606,3.466,1.334,1.338,1.276,1.201,0.167,0.222,0.146,0.158,0.149,0.09
8300,1.0,0.003,3.609,3.607,3.466,1.333,1.339,1.276,1.2,0.167,0.222,0.145,0.158,0.149,0.09
8400,1.0,0.003,3.61,3.607,3.466,1.333,1.339,1.276,1.199,0.167,0.222,0.145,0.158,0.149,0.09
8500,1.0,0.003,3.61,3.607,3.466,1.333,1.339,1.277,1.198,0.167,0.222,0.145,0.158,0.149,0.09
8600,1.0,0.003,3.611,3.608,3.466,1.333,1.339,1.277,1.198,0.167,0.222,0.145,0.158,0.149,0.09
8700,1.0,0.003,3.611,3.608,3.466,1.333,1.339,1.277,1.197,0.167,0.222,0.145,0.158,0.148,0.09
