0,0.934,3.461,8.964,5.503,3.466,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
100,0.939,3.274,8.748,5.474,3.466,0.045,0.045,0.055,0.063,0.001,0.001,0.003,0.002,0.002,0.002
200,0.851,2.348,7.269,4.921,3.466,0.389,0.401,0.376,0.462,0.1,0.081,0.143,0.098,0.123,0.098
300,0.745,1.774,6.024,4.25,3.466,0.686,0.741,0.659,0.78,0.278,0.197,0.347,0.23,0.305,0.239
400,0.696,1.417,5.313,3.895,3.466,0.838,0.934,0.882,0.905,0.376,0.266,0.41,0.296,0.367,0.332
500,0.692,1.127,4.834,3.706,3.466,0.94,1.042,1.044,0.991,0.429,0.287,0.387,0.327,0.394,0.393
600,0.703,0.867,4.469,3.603,3.466,1.039,1.093,1.165,1.081,0.454,0.292,0.395,0.326,0.411,0.433
700,0.727,0.686,4.216,3.53,3.466,1.114,1.138,1.224,1.157,0.469,0.297,0.431,0.312,0.418,0.46
800,0.735,0.581,4.046,3.464,3.466,1.177,1.178,1.25,1.196,0.484,0.306,0.462,0.298,0.429,0.471
900,0.738,0.526,3.956,3.43,3.466,1.202,1.204,1.266,1.217,0.486,0.307,0.471,0.289,0.44,0.477
1000,0.782,0.438,3.932,3.494,3.466,1.214,1.219,1.273,1.243,0.466,0.247,0.468,0.284,0.47,0.454
1100,0.785,0.385,3.831,3.445,3.466,1.264,1.236,1.285,1.267,0.484,0.24,0.491,0.279,0.478,0.461
1200,0.782,0.365,3.784,3.419,3.466,1.283,1.245,1.295,1.277,0.492,0.241,0.502,0.276,0.482,0.466
1300,0.783,0.352,3.753,3.401,3.466,1.294,1.25,1.304,1.283,0.497,0.243,0.509,0.274,0.484,0.469
1400,0.784,0.343,3.731,3.388,3.466,1.302,1.253,1.312,1.286,0.501,0.244,0.513,0.272,0.485,0.471
1500,0.786,0.336,3.723,3.387,3.466,1.308,1.248,1.318,1.286,0.5,0.245,0.515,0.269,0.473,0.473
1600,0.815,0.303,3.725,3.422,3.466,1.312,1.224,1.321,1.276,0.468,0.245,0.51,0.254,0.389,0.465
1700,0.843,0.259,3.723,3.464,3.466,1.31,1.231,1.325,1.265,0.469,0.244,0.446,0.25,0.363,0.463
1800,0.842,0.247,3.694,3.447,3.466,1.318,1.239,1.33,1.273,0.474,0.246,0.447,0.249,0.369,0.458
1900,0.843,0.242,3.682,3.441,3.466,1.322,1.242,1.334,1.273,0.477,0.247,0.445,0.248,0.373,0.453
2000,0.843,0.238,3.674,3.435,3.466,1.325,1.244,1.336,1.273,0.48,0.247,0.444,0.247,0.376,0.449
2100,0.842,0.236,3.666,3.431,3.466,1.327,1.245,1.339,1.273,0.482,0.248,0.443,0.246,0.378,0.447
2200,0.843,0.234,3.66,3.427,3.466,1.33,1.246,1.34,1.273,0.483,0.248,0.442,0.246,0.379,0.445
2300,0.843,0.232,3.655,3.423,3.466,1.332,1.247,1.342,1.272,0.484,0.249,0.441,0.245,0.381,0.443
2400,0.845,0.231,3.651,3.421,3.466,1.333,1.247,1.344,1.272,0.485,0.249,0.441,0.245,0.382,0.442
2500,0.845,0.229,3.648,3.418,3.466,1.335,1.247,1.345,1.272,0.485,0.249,0.44,0.244,0.383,0.44
2600,0.844,0.228,3.645,3.416,3.466,1.336,1.247,1.346,1.271,0.486,0.249,0.439,0.243,0.384,0.438
2700,0.846,0.228,3.642,3.414,3.466,1.338,1.247,1.347,1.271,0.486,0.249,0.438,0.243,0.385,0.436
2800,0.844,0.227,3.64,3.413,3.466,1.339,1.246,1.348,1.271,0.486,0.249,0.438,0.242,0.386,0.434
2900,0.846,0.226,3.639,3.414,3.466,1.34,1.244,1.348,1.271,0.485,0.25,0.437,0.241,0.386,0.433
3000,0.897,0.171,3.676,3.505,3.466,1.335,1.234,1.351,1.271,0.419,0.25,0.435,0.234,0.335,0.424
3100,0.906,0.144,3.633,3.488,3.466,1.343,1.266,1.351,1.277,0.427,0.25,0.433,0.238,0.343,0.426
3200,0.905,0.141,3.627,3.485,3.466,1.344,1.268,1.352,1.277,0.425,0.25,0.434,0.237,0.342,0.426
3300,0.907,0.14,3.624,3.484,3.466,1.345,1.268,1.352,1.278,0.423,0.249,0.434,0.237,0.341,0.425
