0,0.88,4.156,9.687,5.531,4.159,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
100,0.792,3.312,8.437,5.125,4.159,0.282,0.269,0.275,0.311,0.039,0.06,0.06,0.052,0.06,0.061
200,0.588,1.92,6.04,4.12,4.159,0.881,0.918,0.872,0.895,0.183,0.3,0.321,0.327,0.351,0.29
300,0.645,0.996,4.909,3.913,4.159,1.128,1.209,1.198,1.152,0.169,0.289,0.336,0.328,0.397,0.284
400,0.721,0.607,4.474,3.867,4.159,1.251,1.297,1.318,1.272,0.163,0.284,0.329,0.33,0.392,0.307
500,0.759,0.468,4.351,3.883,4.159,1.299,1.33,1.342,1.306,0.133,0.255,0.291,0.331,0.395,0.316
600,0.764,0.43,4.289,3.859,4.159,1.32,1.342,1.356,1.32,0.132,0.257,0.294,0.332,0.399,0.321
700,0.763,0.415,4.263,3.847,4.159,1.328,1.349,1.362,1.326,0.132,0.258,0.295,0.331,0.401,0.323
800,0.765,0.407,4.248,3.841,4.159,1.332,1.353,1.365,1.329,0.133,0.258,0.295,0.331,0.402,0.324
900,0.781,0.383,4.246,3.863,4.159,1.334,1.355,1.367,1.321,0.133,0.259,0.293,0.331,0.374,0.28
1000,0.781,0.378,4.233,3.855,4.159,1.336,1.357,1.368,1.329,0.133,0.259,0.293,0.331,0.377,0.281
1100,0.781,0.376,4.228,3.852,4.159,1.337,1.358,1.369,1.331,0.133,0.259,0.293,0.331,0.378,0.282
1200,0.781,0.374,4.224,3.85,4.159,1.338,1.359,1.369,1.332,0.133,0.259,0.293,0.33,0.378,0.282
1300,0.781,0.373,4.222,3.849,4.159,1.339,1.36,1.37,1.333,0.133,0.259,0.293,0.33,0.379,0.282
1400,0.796,0.348,4.244,3.896,4.159,1.339,1.342,1.37,1.334,0.124,0.259,0.293,0.285,0.357,0.283
1500,0.796,0.342,4.221,3.879,4.159,1.339,1.362,1.37,1.333,0.124,0.259,0.293,0.285,0.363,0.282
1600,0.797,0.341,4.219,3.878,4.159,1.34,1.363,1.371,1.334,0.124,0.259,0.293,0.285,0.363,0.282
1700,0.797,0.341,4.219,3.878,4.159,1.34,1.364,1.371,1.334,0.124,0.259,0.293,0.285,0.364,0.282
1800,0.798,0.339,4.224,3.885,4.159,1.34,1.358,1.37,1.333,0.122,0.259,0.292,0.28,0.364,0.281
1900,0.828,0.285,4.214,3.929,4.159,1.34,1.363,1.371,1.333,0.111,0.258,0.261,0.256,0.364,0.282
2000,0.828,0.284,4.213,3.93,4.159,1.34,1.364,1.371,1.333,0.111,0.259,0.261,0.256,0.364,0.282
2100,0.828,0.283,4.214,3.93,4.159,1.34,1.364,1.371,1.332,0.111,0.259,0.26,0.256,0.364,0.282
2200,0.828,0.283,4.214,3.931,4.159,1.34,1.365,1.37,1.332,0.111,0.259,0.26,0.255,0.364,0.282
2300,0.827,0.283,4.214,3.932,4.159,1.34,1.365,1.37,1.331,0.111,0.259,0.26,0.255,0.364,0.281
2400,0.828,0.283,4.215,3.932,4.159,1.34,1.365,1.37,1.331,0.111,0.259,0.26,0.255,0.363,0.281
2500,0.828,0.283,4.215,3.933,4.159,1.34,1.365,1.37,1.331,0.111,0.259,0.26,0.255,0.363,0.281
2600,0.828,0.283,4.215,3.933,4.159,1.34,1.366,1.369,1.33,0.111,0.259,0.26,0.255,0.363,0.281
2700,0.828,0.282,4.216,3.933,4.159,1.34,1.366,1.369,1.33,0.111,0.259,0.26,0.255,0.363,0.28
2800,0.828,0.282,4.216,3.933,4.159,1.341,1.366,1.369,1.33,0.111,0.259,0.26,0.255,0.363,0.28
2900,0.828,0.282,4.216,3.933,4.159,1.341,1.367,1.368,1.33,0.111,0.259,0.26,0.255,0.363,0.28
3000,0.828,0.282,4.216,3.934,4.159,1.34,1.367,1.368,1.329,0.111,0.259,0.26,0.255,0.363,0.28
3100,0.844,0.253,4.217,3.965,4.159,1.332,1.368,1.367,1.329,0.105,0.25,0.225,0.254,0.363,0.279
3200,0.859,0.231,4.217,3.986,4.159,1.33,1.368,1.367,1.33,0.096,0.232,0.207,0.254,0.363,0.279
3300,0.859,0.231,4.216,3.985,4.159,1.331,1.369,1.367,1.33,0.097,0.231,0.208,0.254,0.363,0.279
3400,0.86,0.231,4.215,3.984,4.159,1.332,1.369,1.367,1.33,0.097,0.23,0.208,0.254,0.363,0.279
3500,0.875,0.196,4.217,4.021,4.159,1.333,1.368,1.368,1.322,0.097,0.23,0.186,0.254,0.34,0.248
3600,0.875,0.196,4.213,4.018,4.159,1.334,1.368,1.368,1.326,0.097,0.23,0.185,0.254,0.341,0.25
3700,0.875,0.195,4.212,4.017,4.159,1.334,1.367,1.367,1.327,0.097,0.229,0.185,0.254,0.341,0.25
3800,0.875,0.195,4.212,4.016,4.159,1.335,1.367,1.367,1.327,0.097,0.229,0.185,0.253,0.341,0.25
3900,0.875,0.195,4.211,4.016,4.159,1.336,1.367,1.367,1.328,0.097,0.229,0.185,0.253,0.341,0.25
4000,0.874,0.195,4.211,4.015,4.159,1.337,1.367,1.366,1.328,0.097,0.229,0.185,0.253,0.341,0.25
4100,0.875,0.195,4.21,4.015,4.159,1.337,1.367,1.366,1.328,0.097,0.229,0.185,0.253,0.341,0.25
4200,0.875,0.195,4.21,4.014,4.159,1.338,1.368,1.366,1.328,0.097,0.228,0.185,0.253,0.341,0.25
4300,0.875,0.195,4.209,4.014,4.159,1.338,1.368,1.366,1.328,0.097,0.228,0.186,0.253,0.341,0.249
4400,0.875,0.195,4.209,4.014,4.159,1.339,1.368,1.365,1.328,0.097,0.228,0.186,0.252,0.341,0.249
4500,0.875,0.195,4.209,4.013,4.159,1.339,1.368,1.365,1.328,0.097,0.228,0.186,0.252,0.341,0.249
4600,0.875,0.195,4.208,4.013,4.137,1.34,1.368,1.365,1.328,0.097,0.228,0.186,0.252,0.341,0.249
4700,0.875,0.195,4.208,4.013,4.159,1.34,1.368,1.365,1.327,0.097,0.228,0.186,0.252,0.341,0.249
4800,0.875,0.195,4.208,4.013,4.159,1.34,1.368,1.365,1.327,0.097,0.227,0.186,0.252,0.341,0.248
4900,0.875,0.195,4.208,4.013,4.159,1.341,1.368,1.364,1.327,0.097,0.227,0.186,0.252,0.341,0.248
5000,0.875,0.195,4.208,4.013,4.159,1.341,1.368,1.364,1.327,0.097,0.227,0.186,0.252,0.341,0.248
5100,0.875,0.195,4.209,4.013,4.137,1.341,1.368,1.364,1.326,0.097,0.227,0.185,0.252,0.341,0.248
5200,0.875,0.195,4.209,4.014,4.137,1.341,1.368,1.364,1.326,0.097,0.227,0.185,0.252,0.341,0.247
5300,0.874,0.195,4.209,4.014,4.137,1.342,1.368,1.364,1.326,0.097,0.227,0.185,0.252,0.341,0.247
5400,0.875,0.195,4.209,4.014,4.116,1.342,1.368,1.364,1.325,0.097,0.226,0.185,0.252,0.341,0.247
5500,0.875,0.195,4.21,4.015,4.137,1.342,1.368,1.364,1.325,0.097,0.226,0.185,0.252,0.341,0.247
5600,0.891,0.173,4.211,4.038,4.159,1.349,1.368,1.365,1.324,0.062,0.224,0.158,0.252,0.341,0.246
5700,0.89,0.173,4.212,4.039,4.137,1.35,1.368,1.364,1.324,0.062,0.224,0.158,0.252,0.341,0.246
5800,0.905,0.15,4.232,4.082,4.137,1.35,1.367,1.345,1.324,0.062,0.218,0.158,0.205,0.34,0.2
5900,0.907,0.143,4.211,4.068,4.159,1.351,1.368,1.363,1.326,0.062,0.22,0.159,0.209,0.34,0.206
6000,0.906,0.143,4.212,4.069,4.159,1.351,1.368,1.365,1.324,0.062,0.22,0.158,0.209,0.338,0.205
6100,0.921,0.114,4.212,4.098,4.116,1.351,1.367,1.368,1.326,0.061,0.22,0.145,0.21,0.295,0.169
6200,0.925,0.113,4.215,4.103,4.137,1.351,1.366,1.369,1.321,0.061,0.22,0.143,0.21,0.292,0.166
6300,0.937,0.092,4.212,4.12,4.137,1.351,1.366,1.369,1.331,0.061,0.22,0.128,0.209,0.276,0.154
6400,0.937,0.092,4.212,4.12,4.159,1.351,1.365,1.369,1.332,0.061,0.22,0.128,0.209,0.276,0.154
6500,0.953,0.071,4.242,4.171,4.159,1.351,1.364,1.337,1.334,0.061,0.189,0.128,0.18,0.276,0.105
6600,0.953,0.07,4.221,4.15,4.137,1.351,1.364,1.357,1.335,0.061,0.196,0.128,0.183,0.276,0.111
6700,0.953,0.07,4.218,4.148,4.137,1.351,1.364,1.36,1.335,0.061,0.197,0.128,0.183,0.275,0.113
6800,0.953,0.07,4.217,4.146,4.116,1.351,1.363,1.362,1.335,0.061,0.198,0.128,0.183,0.275,0.114
6900,0.953,0.07,4.215,4.145,4.094,1.351,1.363,1.364,1.335,0.061,0.198,0.128,0.183,0.275,0.115
7000,0.953,0.07,4.214,4.144,4.137,1.351,1.363,1.365,1.335,0.061,0.199,0.128,0.183,0.275,0.115
7100,0.953,0.07,4.214,4.143,4.159,1.351,1.363,1.366,1.335,0.061,0.199,0.128,0.183,0.275,0.115
7200,0.953,0.07,4.213,4.143,4.137,1.351,1.362,1.366,1.335,0.061,0.199,0.128,0.183,0.275,0.116
7300,0.953,0.07,4.213,4.143,4.116,1.351,1.362,1.367,1.335,0.061,0.199,0.128,0.183,0.274,0.116
7400,0.953,0.07,4.213,4.143,4.116,1.351,1.362,1.367,1.335,0.061,0.199,0.128,0.183,0.274,0.116
7500,0.953,0.07,4.213,4.142,4.116,1.351,1.362,1.368,1.335,0.061,0.199,0.128,0.183,0.274,0.116
7600,0.953,0.07,4.212,4.142,4.094,1.351,1.361,1.368,1.336,0.061,0.199,0.128,0.183,0.274,0.116
7700,0.953,0.07,4.212,4.142,4.094,1.351,1.361,1.368,1.336,0.061,0.199,0.128,0.183,0.274,0.116
7800,0.953,0.07,4.212,4.142,4.159,1.351,1.361,1.368,1.336,0.061,0.199,0.128,0.183,0.274,0.116
