0,0.791,4.85,10.385,5.534,4.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.645,3.008,8.03,5.022,4.852,0.275,0.276,0.261,0.28,0.31,0.318,0.344,0.328,0.038,0.001,0.002,0.001,0.002,0.004,0.005,0.001,0.0,0.0,0.013,0.006,0.006,0.006,0.015,0.023,0.01,0.022,0.011,0.009,0.033,0.002,0.008,0.071,0.035,0.047,0.107,0.111
200,0.667,0.894,5.462,4.568,4.852,0.637,0.633,0.644,0.628,0.629,0.59,0.591,0.575,0.071,0.002,0.002,0.009,0.0,0.007,0.004,0.0,0.002,0.005,0.028,0.008,0.005,0.011,0.007,0.024,0.008,0.037,0.006,0.047,0.067,0.002,0.003,0.091,0.018,0.021,0.14,0.118
300,0.764,0.484,5.072,4.588,4.852,0.667,0.667,0.679,0.666,0.675,0.661,0.658,0.633,0.06,0.002,0.002,0.004,0.0,0.008,0.004,0.0,0.003,0.004,0.018,0.009,0.001,0.011,0.006,0.021,0.006,0.031,0.004,0.048,0.07,0.003,0.007,0.084,0.01,0.019,0.114,0.099
400,0.793,0.379,4.983,4.604,4.852,0.683,0.676,0.685,0.673,0.678,0.677,0.672,0.651,0.056,0.002,0.001,0.002,0.0,0.008,0.005,0.0,0.003,0.006,0.02,0.011,0.001,0.011,0.007,0.018,0.008,0.028,0.003,0.044,0.063,0.002,0.007,0.074,0.007,0.025,0.107,0.092
500,0.805,0.338,4.941,4.603,4.852,0.686,0.679,0.687,0.678,0.686,0.681,0.676,0.663,0.056,0.002,0.001,0.002,0.0,0.008,0.003,0.0,0.003,0.006,0.02,0.011,0.002,0.011,0.008,0.018,0.008,0.023,0.003,0.044,0.063,0.003,0.008,0.072,0.004,0.025,0.101,0.083
600,0.82,0.306,4.924,4.618,4.852,0.688,0.681,0.688,0.68,0.688,0.681,0.677,0.669,0.056,0.002,0.001,0.002,0.001,0.008,0.004,0.0,0.003,0.006,0.017,0.011,0.001,0.011,0.008,0.021,0.007,0.019,0.003,0.048,0.063,0.002,0.006,0.072,0.003,0.022,0.088,0.077
700,0.82,0.3,4.912,4.612,4.852,0.689,0.681,0.689,0.682,0.689,0.684,0.679,0.673,0.056,0.002,0.001,0.002,0.001,0.008,0.004,0.0,0.003,0.006,0.017,0.011,0.001,0.011,0.008,0.021,0.007,0.019,0.003,0.048,0.063,0.002,0.006,0.072,0.002,0.022,0.088,0.076
800,0.82,0.297,4.905,4.608,4.852,0.69,0.682,0.689,0.682,0.689,0.685,0.68,0.675,0.056,0.002,0.001,0.002,0.001,0.008,0.004,0.0,0.003,0.006,0.017,0.011,0.001,0.011,0.008,0.021,0.007,0.019,0.003,0.048,0.063,0.002,0.006,0.072,0.002,0.022,0.089,0.076
900,0.828,0.285,4.901,4.616,4.852,0.69,0.682,0.69,0.683,0.689,0.685,0.681,0.677,0.056,0.002,0.001,0.002,0.001,0.006,0.004,0.0,0.003,0.006,0.017,0.014,0.001,0.011,0.008,0.021,0.006,0.019,0.003,0.048,0.058,0.002,0.006,0.066,0.002,0.025,0.089,0.069
1000,0.835,0.276,4.919,4.643,4.852,0.69,0.682,0.69,0.683,0.689,0.685,0.681,0.658,0.056,0.002,0.001,0.002,0.001,0.006,0.002,0.0,0.003,0.006,0.017,0.013,0.001,0.011,0.008,0.021,0.006,0.016,0.003,0.048,0.058,0.004,0.006,0.066,0.004,0.025,0.078,0.063
1100,0.843,0.254,4.899,4.644,4.852,0.69,0.682,0.69,0.684,0.689,0.684,0.682,0.677,0.056,0.002,0.001,0.002,0.002,0.006,0.003,0.0,0.003,0.006,0.014,0.013,0.001,0.011,0.008,0.018,0.006,0.016,0.003,0.044,0.058,0.003,0.005,0.066,0.003,0.021,0.076,0.063
1200,0.859,0.228,4.897,4.669,4.852,0.691,0.683,0.69,0.684,0.69,0.685,0.681,0.677,0.056,0.002,0.001,0.002,0.002,0.006,0.003,0.0,0.003,0.006,0.01,0.013,0.001,0.011,0.008,0.012,0.006,0.016,0.003,0.035,0.058,0.003,0.005,0.066,0.003,0.021,0.064,0.063
1300,0.859,0.228,4.896,4.668,4.852,0.691,0.683,0.69,0.684,0.69,0.685,0.681,0.678,0.056,0.002,0.001,0.002,0.002,0.006,0.003,0.0,0.003,0.006,0.01,0.013,0.001,0.011,0.008,0.012,0.006,0.016,0.003,0.035,0.058,0.003,0.005,0.066,0.003,0.021,0.064,0.063
1400,0.882,0.186,4.899,4.712,4.852,0.691,0.682,0.69,0.684,0.689,0.686,0.681,0.676,0.056,0.002,0.001,0.002,0.003,0.008,0.005,0.0,0.003,0.006,0.008,0.011,0.001,0.011,0.008,0.01,0.004,0.013,0.003,0.031,0.052,0.002,0.006,0.06,0.002,0.021,0.053,0.053
1500,0.883,0.184,4.892,4.708,4.852,0.691,0.682,0.69,0.684,0.689,0.686,0.681,0.682,0.056,0.002,0.001,0.002,0.003,0.008,0.004,0.0,0.003,0.006,0.008,0.011,0.001,0.011,0.008,0.01,0.004,0.013,0.003,0.031,0.052,0.002,0.006,0.06,0.002,0.021,0.054,0.052
1600,0.883,0.184,4.892,4.708,4.852,0.691,0.682,0.69,0.684,0.689,0.686,0.68,0.682,0.056,0.002,0.001,0.002,0.003,0.008,0.004,0.0,0.003,0.006,0.008,0.011,0.001,0.011,0.008,0.01,0.004,0.013,0.003,0.031,0.052,0.002,0.006,0.06,0.002,0.021,0.054,0.052
1700,0.89,0.169,4.892,4.723,4.852,0.691,0.682,0.69,0.684,0.689,0.686,0.68,0.683,0.056,0.002,0.001,0.003,0.003,0.008,0.004,0.0,0.003,0.004,0.008,0.011,0.001,0.011,0.006,0.01,0.004,0.013,0.004,0.031,0.052,0.002,0.005,0.054,0.001,0.021,0.054,0.052
1800,0.89,0.169,4.892,4.723,4.852,0.691,0.682,0.69,0.684,0.689,0.686,0.68,0.683,0.056,0.002,0.001,0.003,0.003,0.008,0.004,0.0,0.003,0.004,0.008,0.011,0.001,0.011,0.006,0.01,0.004,0.013,0.004,0.031,0.052,0.002,0.005,0.054,0.001,0.021,0.054,0.052
1900,0.89,0.168,4.893,4.725,4.852,0.691,0.682,0.69,0.684,0.689,0.684,0.68,0.683,0.056,0.002,0.001,0.003,0.003,0.008,0.004,0.0,0.003,0.004,0.008,0.011,0.001,0.011,0.006,0.01,0.004,0.013,0.004,0.031,0.052,0.002,0.005,0.054,0.001,0.021,0.054,0.052
2000,0.898,0.158,4.892,4.735,4.852,0.691,0.682,0.69,0.684,0.689,0.686,0.679,0.684,0.056,0.002,0.001,0.003,0.002,0.008,0.004,0.0,0.003,0.004,0.006,0.011,0.001,0.011,0.006,0.008,0.004,0.013,0.004,0.028,0.052,0.002,0.006,0.054,0.001,0.018,0.049,0.052
2100,0.898,0.157,4.892,4.735,4.852,0.691,0.682,0.69,0.684,0.689,0.686,0.679,0.684,0.056,0.002,0.001,0.003,0.002,0.008,0.004,0.0,0.003,0.004,0.006,0.011,0.001,0.011,0.006,0.008,0.004,0.013,0.004,0.028,0.052,0.002,0.006,0.054,0.001,0.018,0.049,0.052
2200,0.906,0.147,4.894,4.748,4.852,0.691,0.682,0.69,0.683,0.689,0.686,0.676,0.684,0.056,0.002,0.001,0.003,0.002,0.006,0.004,0.0,0.003,0.004,0.006,0.009,0.001,0.011,0.006,0.008,0.006,0.013,0.004,0.028,0.046,0.002,0.006,0.049,0.001,0.015,0.049,0.048
2300,0.914,0.136,4.894,4.758,4.852,0.691,0.683,0.69,0.683,0.689,0.686,0.676,0.682,0.056,0.002,0.001,0.003,0.002,0.006,0.003,0.0,0.003,0.004,0.006,0.009,0.0,0.011,0.006,0.008,0.006,0.011,0.004,0.028,0.046,0.001,0.006,0.048,0.001,0.015,0.045,0.043
2400,0.914,0.135,4.894,4.759,4.852,0.69,0.683,0.69,0.683,0.689,0.687,0.676,0.683,0.056,0.002,0.001,0.003,0.002,0.006,0.003,0.0,0.003,0.004,0.006,0.009,0.0,0.011,0.006,0.008,0.006,0.011,0.004,0.028,0.046,0.001,0.006,0.048,0.001,0.015,0.045,0.043
2500,0.914,0.135,4.895,4.759,4.852,0.69,0.683,0.69,0.683,0.689,0.687,0.676,0.683,0.056,0.002,0.001,0.003,0.002,0.006,0.003,0.0,0.003,0.004,0.006,0.009,0.0,0.011,0.006,0.008,0.006,0.011,0.004,0.028,0.046,0.001,0.006,0.049,0.001,0.015,0.045,0.043
2600,0.914,0.135,4.896,4.76,4.852,0.69,0.683,0.69,0.683,0.689,0.687,0.675,0.683,0.056,0.002,0.001,0.003,0.002,0.006,0.003,0.0,0.003,0.004,0.006,0.009,0.0,0.011,0.006,0.008,0.006,0.011,0.004,0.028,0.046,0.001,0.006,0.049,0.001,0.015,0.045,0.043
2700,0.914,0.135,4.897,4.762,4.852,0.69,0.683,0.69,0.682,0.689,0.687,0.674,0.683,0.056,0.002,0.001,0.003,0.002,0.006,0.003,0.0,0.003,0.004,0.006,0.009,0.0,0.011,0.006,0.008,0.006,0.011,0.004,0.027,0.045,0.001,0.006,0.049,0.001,0.014,0.045,0.043
2800,0.914,0.135,4.899,4.764,4.852,0.69,0.683,0.69,0.682,0.689,0.687,0.673,0.683,0.056,0.002,0.001,0.003,0.002,0.005,0.003,0.0,0.003,0.004,0.006,0.008,0.0,0.01,0.006,0.008,0.006,0.011,0.004,0.027,0.044,0.001,0.006,0.05,0.001,0.014,0.045,0.042
2900,0.914,0.135,4.899,4.764,4.852,0.69,0.683,0.69,0.682,0.689,0.687,0.675,0.683,0.056,0.002,0.001,0.003,0.002,0.005,0.003,0.0,0.003,0.004,0.006,0.007,0.0,0.01,0.006,0.008,0.007,0.011,0.004,0.027,0.042,0.001,0.006,0.052,0.001,0.013,0.045,0.039
3000,0.922,0.124,4.898,4.774,4.852,0.69,0.683,0.69,0.681,0.689,0.686,0.678,0.683,0.056,0.002,0.001,0.003,0.002,0.006,0.003,0.0,0.003,0.004,0.006,0.005,0.0,0.01,0.006,0.008,0.006,0.011,0.004,0.027,0.047,0.001,0.006,0.048,0.001,0.01,0.045,0.034
3100,0.929,0.113,4.899,4.786,4.852,0.69,0.683,0.69,0.679,0.689,0.685,0.678,0.683,0.056,0.002,0.0,0.003,0.002,0.006,0.003,0.0,0.004,0.004,0.006,0.005,0.0,0.008,0.006,0.007,0.006,0.011,0.003,0.023,0.041,0.0,0.006,0.048,0.001,0.01,0.044,0.034
3200,0.93,0.113,4.901,4.788,4.852,0.69,0.682,0.69,0.678,0.689,0.684,0.678,0.683,0.056,0.002,0.0,0.003,0.002,0.006,0.003,0.0,0.004,0.004,0.006,0.005,0.0,0.008,0.006,0.007,0.006,0.011,0.003,0.023,0.041,0.0,0.007,0.048,0.001,0.01,0.044,0.033
3300,0.937,0.102,4.902,4.8,4.852,0.69,0.683,0.69,0.677,0.688,0.683,0.679,0.684,0.052,0.001,0.0,0.004,0.002,0.005,0.002,0.0,0.004,0.004,0.005,0.005,0.0,0.008,0.006,0.007,0.006,0.011,0.003,0.021,0.041,0.0,0.007,0.048,0.001,0.011,0.042,0.033
3400,0.945,0.087,4.907,4.819,4.852,0.689,0.683,0.69,0.675,0.688,0.687,0.675,0.684,0.052,0.001,0.0,0.004,0.002,0.003,0.002,0.0,0.004,0.004,0.005,0.006,0.0,0.008,0.006,0.006,0.004,0.011,0.003,0.02,0.036,0.0,0.008,0.042,0.001,0.01,0.04,0.029
3500,0.945,0.087,4.902,4.815,4.852,0.689,0.682,0.69,0.675,0.688,0.688,0.677,0.684,0.052,0.001,0.0,0.004,0.002,0.003,0.002,0.0,0.004,0.004,0.004,0.006,0.0,0.008,0.006,0.006,0.004,0.011,0.003,0.02,0.036,0.0,0.008,0.042,0.001,0.01,0.04,0.029
3600,0.945,0.087,4.904,4.817,4.852,0.689,0.682,0.69,0.673,0.688,0.689,0.676,0.684,0.052,0.001,0.0,0.004,0.002,0.003,0.002,0.0,0.004,0.004,0.004,0.006,0.0,0.008,0.006,0.006,0.004,0.011,0.003,0.019,0.035,0.0,0.008,0.042,0.001,0.01,0.04,0.028
3700,0.945,0.087,4.909,4.822,4.852,0.689,0.682,0.69,0.67,0.688,0.689,0.675,0.684,0.052,0.001,0.0,0.004,0.002,0.004,0.002,0.0,0.003,0.004,0.004,0.005,0.0,0.007,0.006,0.006,0.004,0.011,0.003,0.018,0.033,0.0,0.008,0.041,0.001,0.01,0.04,0.027
3800,0.945,0.087,4.907,4.82,4.852,0.689,0.682,0.69,0.669,0.688,0.689,0.677,0.684,0.051,0.001,0.0,0.004,0.002,0.004,0.002,0.0,0.002,0.004,0.004,0.004,0.0,0.006,0.006,0.006,0.003,0.011,0.003,0.016,0.027,0.0,0.008,0.038,0.001,0.011,0.04,0.025
3900,0.945,0.087,4.902,4.815,4.852,0.688,0.682,0.69,0.672,0.688,0.689,0.679,0.684,0.051,0.001,0.0,0.004,0.002,0.005,0.002,0.0,0.002,0.004,0.004,0.003,0.0,0.005,0.006,0.006,0.004,0.011,0.003,0.014,0.023,0.0,0.008,0.035,0.001,0.01,0.04,0.022
4000,0.953,0.076,4.894,4.818,4.841,0.688,0.682,0.69,0.677,0.687,0.689,0.683,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.01,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.022
4100,0.953,0.076,4.893,4.816,4.841,0.688,0.682,0.69,0.679,0.687,0.688,0.684,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.022
4200,0.953,0.076,4.892,4.816,4.82,0.688,0.682,0.69,0.68,0.687,0.688,0.684,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.022
4300,0.953,0.076,4.892,4.816,4.82,0.688,0.682,0.69,0.68,0.687,0.688,0.684,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.022
4400,0.953,0.076,4.893,4.817,4.82,0.688,0.682,0.69,0.68,0.687,0.688,0.684,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.022
4500,0.953,0.076,4.893,4.817,4.815,0.687,0.682,0.69,0.68,0.686,0.688,0.684,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.022
4600,0.953,0.076,4.894,4.817,4.83,0.687,0.682,0.69,0.68,0.686,0.688,0.684,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.021
4700,0.953,0.076,4.894,4.818,4.82,0.687,0.682,0.69,0.68,0.685,0.688,0.684,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.034,0.001,0.008,0.035,0.021
4800,0.953,0.076,4.896,4.82,4.815,0.687,0.682,0.69,0.68,0.683,0.688,0.685,0.684,0.051,0.001,0.0,0.004,0.001,0.006,0.002,0.0,0.001,0.004,0.006,0.003,0.0,0.004,0.006,0.004,0.004,0.011,0.004,0.009,0.02,0.0,0.006,0.033,0.001,0.008,0.035,0.021
4900,0.953,0.076,4.893,4.817,4.815,0.687,0.682,0.69,0.68,0.687,0.688,0.685,0.684,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5000,0.953,0.076,4.892,4.816,4.809,0.687,0.682,0.69,0.68,0.688,0.688,0.685,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5100,0.953,0.076,4.892,4.816,4.809,0.687,0.682,0.69,0.68,0.689,0.688,0.685,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5200,0.953,0.076,4.892,4.816,4.783,0.687,0.682,0.69,0.68,0.689,0.688,0.685,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5300,0.953,0.076,4.893,4.817,4.783,0.686,0.682,0.69,0.68,0.689,0.688,0.686,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5400,0.953,0.076,4.893,4.817,4.783,0.686,0.682,0.69,0.679,0.689,0.688,0.686,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5500,0.953,0.076,4.893,4.817,4.798,0.686,0.682,0.69,0.679,0.689,0.688,0.686,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5600,0.953,0.076,4.893,4.817,4.798,0.686,0.682,0.69,0.679,0.689,0.688,0.686,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5700,0.953,0.076,4.894,4.818,4.794,0.685,0.682,0.69,0.679,0.689,0.688,0.686,0.683,0.051,0.001,0.0,0.003,0.001,0.006,0.002,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5800,0.953,0.076,4.895,4.819,4.794,0.684,0.682,0.69,0.679,0.689,0.687,0.687,0.683,0.05,0.001,0.0,0.003,0.001,0.005,0.001,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
5900,0.953,0.076,4.895,4.819,4.783,0.685,0.682,0.69,0.679,0.689,0.687,0.687,0.683,0.047,0.001,0.0,0.004,0.002,0.005,0.001,0.0,0.001,0.003,0.006,0.003,0.0,0.004,0.008,0.004,0.004,0.011,0.003,0.009,0.02,0.0,0.005,0.031,0.001,0.008,0.035,0.021
