0,0.939,3.463,8.986,5.523,3.466,0.002,0.002,0.0
100,0.937,3.353,8.829,5.476,3.466,0.064,0.055,0.002
200,0.89,2.62,7.737,5.117,3.466,0.527,0.518,0.191
300,0.766,2.007,6.435,4.428,3.466,1.077,1.056,0.668
400,0.688,1.593,5.487,3.894,3.466,1.526,1.41,1.061
500,0.656,1.321,4.921,3.6,3.466,1.791,1.682,1.327
600,0.614,1.15,4.511,3.361,3.466,1.967,1.861,1.511
700,0.634,1.024,4.323,3.299,3.466,2.049,1.953,1.559
800,0.635,0.909,4.09,3.181,3.466,2.125,2.083,1.651
900,0.649,0.835,4.014,3.18,3.466,2.153,2.139,1.66
1000,0.655,0.757,3.879,3.123,3.466,2.18,2.223,1.694
1100,0.68,0.677,3.818,3.142,3.466,2.172,2.291,1.673
1200,0.699,0.605,3.734,3.129,3.466,2.206,2.329,1.673
1300,0.713,0.561,3.745,3.184,3.466,2.211,2.315,1.62
1400,0.724,0.504,3.661,3.156,3.466,2.237,2.366,1.641
1500,0.723,0.488,3.632,3.144,3.466,2.248,2.377,1.648
1600,0.753,0.454,3.631,3.176,3.466,2.255,2.36,1.603
1700,0.752,0.435,3.603,3.167,3.466,2.262,2.376,1.607
1800,0.775,0.412,3.631,3.219,3.466,2.261,2.332,1.538
1900,0.783,0.372,3.583,3.211,3.466,2.268,2.364,1.539
2000,0.784,0.367,3.573,3.207,3.466,2.271,2.369,1.54
2100,0.783,0.364,3.567,3.203,3.466,2.273,2.371,1.541
2200,0.782,0.362,3.562,3.201,3.466,2.274,2.372,1.541
2300,0.782,0.36,3.558,3.198,3.466,2.275,2.372,1.541
2400,0.783,0.359,3.555,3.196,3.466,2.276,2.372,1.541
2500,0.785,0.358,3.552,3.194,3.466,2.276,2.372,1.54
2600,0.784,0.357,3.55,3.193,3.466,2.277,2.371,1.539
2700,0.782,0.356,3.548,3.192,3.466,2.277,2.371,1.538
2800,0.784,0.356,3.547,3.191,3.466,2.277,2.37,1.537
2900,0.784,0.355,3.548,3.193,3.466,2.275,2.368,1.533
3000,0.81,0.308,3.59,3.282,3.466,2.261,2.352,1.454
3100,0.813,0.288,3.541,3.253,3.466,2.281,2.366,1.469
3200,0.812,0.286,3.535,3.25,3.466,2.283,2.367,1.47
3300,0.823,0.28,3.553,3.273,3.466,2.261,2.366,1.441
3400,0.843,0.245,3.528,3.283,3.466,2.261,2.366,1.407
3500,0.844,0.242,3.524,3.281,3.466,2.262,2.367,1.406
3600,0.844,0.241,3.523,3.281,3.466,2.262,2.367,1.404
3700,0.843,0.241,3.522,3.281,3.466,2.261,2.367,1.403
3800,0.844,0.24,3.522,3.282,3.466,2.26,2.367,1.402
3900,0.844,0.24,3.522,3.282,3.466,2.259,2.366,1.4
4000,0.844,0.24,3.523,3.283,3.466,2.258,2.366,1.399
4100,0.844,0.24,3.524,3.284,3.466,2.257,2.366,1.397
4200,0.844,0.24,3.525,3.285,3.466,2.256,2.365,1.395
4300,0.844,0.24,3.527,3.288,3.466,2.254,2.365,1.392
4400,0.873,0.213,3.552,3.339,3.466,2.211,2.359,1.317
4500,0.874,0.199,3.528,3.33,3.466,2.226,2.365,1.324
4600,0.876,0.197,3.525,3.327,3.466,2.229,2.366,1.326
4700,0.874,0.197,3.524,3.327,3.466,2.229,2.366,1.326
4800,0.875,0.197,3.524,3.327,3.466,2.229,2.366,1.326
4900,0.875,0.196,3.524,3.328,3.466,2.228,2.366,1.325
5000,0.875,0.196,3.525,3.329,3.466,2.227,2.366,1.324
5100,0.877,0.196,3.526,3.329,3.466,2.226,2.366,1.323
5200,0.875,0.196,3.527,3.33,3.466,2.225,2.366,1.322
5300,0.874,0.196,3.528,3.331,3.466,2.224,2.366,1.32
5400,0.874,0.196,3.529,3.333,3.422,2.223,2.366,1.319
5500,0.875,0.196,3.53,3.334,3.466,2.222,2.366,1.318
5600,0.876,0.196,3.531,3.335,3.466,2.22,2.366,1.316
5700,0.875,0.196,3.532,3.336,3.466,2.219,2.366,1.315
5800,0.875,0.196,3.533,3.337,3.466,2.218,2.366,1.313
5900,0.875,0.196,3.534,3.339,3.466,2.216,2.366,1.312
6000,0.875,0.196,3.536,3.34,3.422,2.214,2.366,1.31
6100,0.874,0.196,3.537,3.341,3.363,2.213,2.366,1.308
6200,0.874,0.196,3.538,3.342,3.363,2.211,2.366,1.307
6300,0.876,0.196,3.539,3.344,3.422,2.21,2.365,1.305
6400,0.875,0.196,3.54,3.345,3.466,2.208,2.365,1.303
6500,0.875,0.196,3.541,3.346,3.422,2.206,2.365,1.301
6600,0.875,0.196,3.542,3.347,3.466,2.205,2.365,1.3
6700,0.875,0.196,3.543,3.348,3.422,2.203,2.365,1.298
6800,0.875,0.195,3.544,3.348,3.422,2.201,2.365,1.296
6900,0.875,0.195,3.544,3.349,3.422,2.199,2.365,1.294
7000,0.875,0.195,3.545,3.35,3.363,2.197,2.365,1.291
7100,0.876,0.195,3.545,3.35,3.379,2.194,2.365,1.288
7200,0.875,0.195,3.546,3.35,3.363,2.19,2.365,1.284
7300,0.875,0.195,3.545,3.35,3.363,2.184,2.365,1.279
7400,0.875,0.195,3.543,3.348,3.276,2.177,2.365,1.271
