0,0.887,4.158,9.702,5.544,4.159,0.001
100,0.724,3.244,8.1,4.856,4.159,0.93
200,0.279,1.692,4.389,2.697,4.159,2.471
300,0.267,1.632,4.179,2.547,4.159,2.527
400,0.266,1.631,4.17,2.539,4.159,2.528
500,0.266,1.631,4.168,2.537,4.159,2.528
600,0.267,1.631,4.167,2.536,4.159,2.528
700,0.266,1.631,4.167,2.536,4.159,2.528
800,0.266,1.631,4.167,2.536,4.159,2.528
900,0.266,1.631,4.167,2.536,4.159,2.528
1000,0.266,1.631,4.167,2.536,4.159,2.528
1100,0.266,1.631,4.167,2.536,4.159,2.528
1200,0.266,1.631,4.166,2.535,4.159,2.528
1300,0.266,1.631,4.166,2.535,4.159,2.528
1400,0.266,1.631,4.165,2.535,4.159,2.528
1500,0.266,1.631,4.165,2.534,4.159,2.528
1600,0.266,1.631,4.165,2.534,4.159,2.528
1700,0.266,1.631,4.165,2.534,4.159,2.528
1800,0.265,1.631,4.165,2.534,4.159,2.528
1900,0.266,1.631,4.165,2.534,4.159,2.528
2000,0.266,1.631,4.165,2.534,4.159,2.528
2100,0.266,1.631,4.165,2.534,4.159,2.528
2200,0.266,1.631,4.165,2.534,4.159,2.528
2300,0.266,1.631,4.165,2.534,4.137,2.528
2400,0.266,1.631,4.165,2.534,4.116,2.528
2500,0.266,1.631,4.165,2.534,4.051,2.528
2600,0.266,1.631,4.164,2.534,3.815,2.528
2700,0.266,1.631,4.164,2.534,3.639,2.528
2800,0.266,1.631,4.164,2.534,3.883,2.528
2900,0.266,1.631,4.164,2.534,3.198,2.528
3000,0.266,1.631,4.164,2.534,3.343,2.528
3100,0.266,1.631,4.164,2.534,3.423,2.528
3200,0.266,1.631,4.164,2.534,3.163,2.528
3300,0.266,1.631,4.164,2.534,3.392,2.528
3400,0.266,1.631,4.164,2.534,3.069,2.528
3500,0.265,1.631,4.164,2.534,3.359,2.528
3600,0.266,1.631,4.164,2.534,2.947,2.528
3700,0.266,1.631,4.164,2.534,3.028,2.528
3800,0.266,1.631,4.164,2.534,3.229,2.528
3900,0.266,1.631,4.164,2.534,2.874,2.528
4000,0.266,1.631,4.164,2.534,2.764,2.528
4100,0.266,1.631,4.164,2.534,3.04,2.528
4200,0.266,1.631,4.164,2.534,2.967,2.528
4300,0.266,1.631,4.164,2.534,2.82,2.528
4400,0.266,1.631,4.164,2.534,2.898,2.528
4500,0.266,1.631,4.164,2.534,2.783,2.528
4600,0.266,1.631,4.164,2.534,2.827,2.528
4700,0.266,1.631,4.164,2.534,2.836,2.528
4800,0.266,1.631,4.164,2.534,3.005,2.528
4900,0.266,1.631,4.164,2.533,2.893,2.528
5000,0.266,1.631,4.164,2.533,2.656,2.528
5100,0.266,1.631,4.164,2.533,2.824,2.528
5200,0.266,1.631,4.164,2.533,2.869,2.528
5300,0.266,1.631,4.164,2.533,2.748,2.528
5400,0.266,1.631,4.164,2.533,2.736,2.528
5500,0.266,1.631,4.164,2.533,2.878,2.528
5600,0.266,1.631,4.164,2.533,2.695,2.528
5700,0.266,1.631,4.164,2.533,2.745,2.528
5800,0.266,1.631,4.164,2.533,3.033,2.528
5900,0.266,1.631,4.164,2.533,2.711,2.528
6000,0.266,1.631,4.164,2.533,2.751,2.528
6100,0.266,1.631,4.164,2.533,2.652,2.528
6200,0.265,1.631,4.164,2.533,2.717,2.528
6300,0.266,1.631,4.164,2.533,2.694,2.528
6400,0.266,1.631,4.164,2.533,2.813,2.528
6500,0.266,1.631,4.164,2.533,2.634,2.528
6600,0.266,1.631,4.164,2.533,2.748,2.528
6700,0.266,1.631,4.164,2.533,2.703,2.528
6800,0.266,1.631,4.164,2.533,2.553,2.528
6900,0.266,1.631,4.164,2.533,2.583,2.528
7000,0.266,1.631,4.164,2.533,2.553,2.528
7100,0.266,1.631,4.164,2.533,2.578,2.528
7200,0.266,1.631,4.164,2.533,2.575,2.528
7300,0.266,1.631,4.164,2.533,2.613,2.528
7400,0.266,1.631,4.164,2.533,2.821,2.528
7500,0.266,1.631,4.164,2.533,2.653,2.528
7600,0.265,1.631,4.164,2.533,2.623,2.528
7700,0.266,1.631,4.164,2.533,2.531,2.528
7800,0.266,1.631,4.164,2.533,2.634,2.528
7900,0.266,1.631,4.164,2.533,2.582,2.528
8000,0.266,1.631,4.164,2.533,2.713,2.528
8100,0.266,1.631,4.164,2.533,2.663,2.528
8200,0.266,1.631,4.164,2.533,2.604,2.528
8300,0.266,1.631,4.164,2.533,2.583,2.528
8400,0.266,1.631,4.164,2.533,2.591,2.528
8500,0.266,1.631,4.164,2.533,2.715,2.528
8600,0.266,1.631,4.164,2.533,2.777,2.528
8700,0.266,1.631,4.164,2.533,2.644,2.528
8800,0.265,1.631,4.164,2.533,2.553,2.528
8900,0.266,1.631,4.164,2.533,2.613,2.528
9000,0.266,1.631,4.164,2.533,2.689,2.528
9100,0.266,1.631,4.164,2.533,2.561,2.528
9200,0.266,1.631,4.164,2.533,2.583,2.528
9300,0.266,1.631,4.164,2.533,2.791,2.528
9400,0.266,1.631,4.164,2.533,2.561,2.528
9500,0.266,1.631,4.164,2.533,2.553,2.528
9600,0.266,1.631,4.164,2.533,2.613,2.528
9700,0.266,1.631,4.164,2.533,2.531,2.528
9800,0.266,1.631,4.164,2.533,2.531,2.528
9900,0.266,1.631,4.164,2.533,2.531,2.528
