0,0.786,4.851,10.383,5.533,4.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.646,4.049,9.124,5.075,4.852,0.231,0.281,0.306,0.319,0.042,0.064,0.066,0.058,0.062,0.109
200,0.37,2.878,6.791,3.914,4.852,0.934,0.863,0.901,0.841,0.376,0.462,0.325,0.449,0.328,0.375
300,0.346,1.927,5.608,3.681,4.852,1.223,1.183,1.121,1.193,0.358,0.47,0.389,0.523,0.318,0.436
400,0.365,1.509,5.152,3.644,4.852,1.319,1.297,1.259,1.292,0.359,0.461,0.4,0.476,0.314,0.46
500,0.38,1.382,5.02,3.638,4.852,1.339,1.325,1.314,1.321,0.363,0.477,0.405,0.448,0.315,0.447
600,0.391,1.315,4.967,3.652,4.852,1.346,1.333,1.335,1.332,0.363,0.471,0.406,0.436,0.316,0.423
700,0.397,1.289,4.946,3.657,4.852,1.342,1.338,1.346,1.338,0.342,0.468,0.41,0.439,0.316,0.423
800,0.408,1.253,4.929,3.676,4.852,1.35,1.34,1.351,1.338,0.336,0.456,0.411,0.427,0.314,0.415
900,0.415,1.238,4.915,3.678,4.852,1.351,1.343,1.355,1.34,0.336,0.457,0.406,0.428,0.308,0.412
1000,0.422,1.216,4.908,3.692,4.852,1.352,1.344,1.356,1.338,0.336,0.456,0.402,0.429,0.3,0.415
1100,0.429,1.2,4.92,3.72,4.852,1.351,1.344,1.345,1.338,0.333,0.447,0.401,0.408,0.298,0.408
1200,0.453,1.124,4.91,3.786,4.852,1.354,1.345,1.352,1.336,0.305,0.408,0.393,0.381,0.286,0.41
1300,0.454,1.119,4.901,3.782,4.852,1.355,1.346,1.358,1.339,0.305,0.408,0.394,0.382,0.287,0.41
1400,0.453,1.118,4.899,3.781,4.852,1.355,1.347,1.358,1.34,0.305,0.408,0.395,0.382,0.289,0.411
1500,0.462,1.1,4.898,3.798,4.852,1.355,1.348,1.357,1.347,0.305,0.408,0.397,0.383,0.285,0.406
1600,0.481,1.064,4.922,3.858,4.852,1.355,1.348,1.344,1.346,0.305,0.404,0.381,0.377,0.283,0.358
1700,0.485,1.053,4.896,3.843,4.852,1.355,1.349,1.36,1.354,0.305,0.408,0.376,0.378,0.281,0.361
1800,0.485,1.052,4.892,3.84,4.852,1.355,1.349,1.362,1.355,0.305,0.408,0.376,0.379,0.281,0.361
1900,0.485,1.052,4.89,3.838,4.852,1.355,1.349,1.363,1.355,0.305,0.408,0.376,0.379,0.282,0.361
2000,0.492,1.027,4.888,3.861,4.852,1.358,1.349,1.364,1.356,0.288,0.394,0.366,0.379,0.282,0.361
2100,0.493,1.026,4.886,3.86,4.852,1.358,1.349,1.365,1.356,0.288,0.394,0.366,0.379,0.282,0.361
2200,0.492,1.026,4.886,3.86,4.852,1.358,1.349,1.366,1.357,0.288,0.394,0.366,0.379,0.282,0.361
2300,0.494,1.025,4.889,3.864,4.852,1.356,1.35,1.364,1.357,0.287,0.39,0.366,0.379,0.282,0.361
2400,0.508,0.99,4.888,3.898,4.852,1.355,1.349,1.366,1.356,0.283,0.358,0.364,0.377,0.282,0.349
2500,0.517,0.977,4.889,3.912,4.852,1.352,1.35,1.368,1.352,0.279,0.352,0.335,0.377,0.281,0.342
