0,0.941,3.461,8.992,5.531,3.466,0.001,0.001,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0
100,0.885,2.598,7.744,5.146,3.466,0.253,0.33,0.25,0.307,0.056,0.032,0.06,0.041,0.081,0.035
200,0.774,1.185,5.246,4.061,3.466,0.886,0.992,0.909,0.831,0.253,0.254,0.286,0.326,0.414,0.176
300,0.871,0.431,4.25,3.819,3.466,1.165,1.171,1.247,1.042,0.331,0.314,0.296,0.323,0.459,0.195
400,0.897,0.234,3.907,3.673,3.466,1.249,1.253,1.316,1.138,0.362,0.328,0.322,0.327,0.468,0.201
500,0.907,0.183,3.8,3.617,3.466,1.281,1.276,1.338,1.169,0.373,0.333,0.334,0.328,0.472,0.203
600,0.933,0.128,3.75,3.621,3.466,1.297,1.287,1.346,1.18,0.383,0.333,0.331,0.328,0.4,0.206
700,0.938,0.112,3.706,3.594,3.466,1.308,1.299,1.352,1.19,0.385,0.333,0.336,0.329,0.392,0.203
800,0.937,0.105,3.684,3.578,3.466,1.315,1.304,1.355,1.197,0.386,0.334,0.342,0.329,0.386,0.199
900,0.937,0.101,3.668,3.567,3.466,1.32,1.308,1.357,1.202,0.388,0.334,0.348,0.33,0.381,0.195
1000,0.937,0.098,3.658,3.56,3.466,1.324,1.311,1.359,1.206,0.389,0.334,0.353,0.33,0.374,0.191
1100,0.967,0.056,3.651,3.594,3.466,1.329,1.314,1.359,1.203,0.391,0.333,0.343,0.33,0.282,0.201
1200,0.968,0.053,3.641,3.588,3.466,1.332,1.315,1.36,1.209,0.391,0.333,0.35,0.329,0.279,0.192
1300,0.968,0.051,3.633,3.582,3.466,1.334,1.317,1.361,1.215,0.392,0.333,0.355,0.33,0.277,0.186
1400,0.968,0.05,3.626,3.575,3.466,1.336,1.318,1.361,1.221,0.392,0.333,0.36,0.33,0.276,0.182
1500,0.969,0.05,3.618,3.569,3.466,1.337,1.318,1.362,1.227,0.392,0.333,0.364,0.33,0.275,0.178
1600,0.969,0.049,3.612,3.563,3.466,1.338,1.319,1.362,1.232,0.392,0.333,0.367,0.33,0.274,0.175
1700,0.969,0.049,3.606,3.557,3.466,1.339,1.32,1.362,1.237,0.392,0.333,0.37,0.33,0.274,0.173
1800,0.969,0.048,3.6,3.552,3.466,1.339,1.32,1.362,1.242,0.392,0.333,0.372,0.331,0.273,0.171
1900,0.968,0.048,3.596,3.547,3.466,1.34,1.321,1.362,1.246,0.393,0.333,0.374,0.331,0.273,0.17
2000,0.968,0.048,3.592,3.544,3.466,1.34,1.321,1.363,1.25,0.393,0.332,0.375,0.331,0.273,0.169
2100,0.968,0.048,3.588,3.54,3.466,1.34,1.321,1.363,1.253,0.393,0.332,0.377,0.331,0.273,0.168
2200,0.968,0.048,3.585,3.537,3.466,1.34,1.321,1.363,1.256,0.392,0.332,0.378,0.331,0.273,0.167
2300,0.969,0.048,3.583,3.535,3.466,1.34,1.322,1.363,1.258,0.392,0.332,0.378,0.331,0.273,0.167
2400,0.968,0.047,3.581,3.533,3.466,1.34,1.322,1.363,1.26,0.392,0.332,0.379,0.331,0.273,0.166
2500,0.968,0.047,3.579,3.532,3.466,1.34,1.322,1.363,1.262,0.392,0.331,0.38,0.331,0.273,0.166
2600,0.968,0.047,3.578,3.53,3.466,1.34,1.322,1.363,1.264,0.392,0.331,0.38,0.331,0.273,0.166
2700,0.969,0.047,3.577,3.529,3.466,1.34,1.322,1.363,1.265,0.392,0.331,0.38,0.331,0.272,0.165
2800,0.969,0.047,3.576,3.529,3.466,1.339,1.322,1.363,1.266,0.391,0.33,0.381,0.331,0.272,0.165
2900,0.969,0.047,3.576,3.528,3.466,1.339,1.322,1.362,1.267,0.391,0.33,0.381,0.331,0.272,0.165
3000,0.968,0.047,3.575,3.528,3.466,1.338,1.322,1.362,1.267,0.391,0.33,0.381,0.33,0.272,0.165
3100,0.969,0.047,3.576,3.528,3.466,1.338,1.322,1.362,1.268,0.391,0.329,0.381,0.33,0.271,0.164
3200,0.969,0.047,3.576,3.529,3.466,1.337,1.322,1.362,1.268,0.39,0.329,0.381,0.33,0.271,0.164
3300,0.968,0.047,3.576,3.529,3.466,1.336,1.322,1.362,1.269,0.39,0.328,0.381,0.33,0.271,0.164
3400,0.968,0.047,3.577,3.53,3.466,1.336,1.322,1.362,1.269,0.389,0.328,0.381,0.33,0.271,0.164
3500,0.969,0.047,3.577,3.53,3.466,1.335,1.322,1.362,1.269,0.389,0.327,0.38,0.33,0.27,0.164
3600,0.968,0.047,3.578,3.531,3.466,1.334,1.322,1.362,1.269,0.388,0.327,0.38,0.329,0.27,0.164
3700,0.969,0.047,3.579,3.532,3.466,1.333,1.322,1.362,1.27,0.387,0.326,0.38,0.329,0.27,0.163
3800,0.97,0.046,3.589,3.542,3.466,1.323,1.322,1.362,1.27,0.378,0.316,0.379,0.329,0.271,0.163
3900,1.0,0.004,3.591,3.587,3.466,1.318,1.321,1.365,1.273,0.31,0.248,0.368,0.328,0.27,0.164
4000,0.999,0.004,3.584,3.58,3.466,1.325,1.322,1.365,1.271,0.313,0.25,0.368,0.329,0.269,0.164
4100,1.0,0.004,3.581,3.577,3.466,1.328,1.322,1.365,1.27,0.315,0.251,0.368,0.329,0.268,0.164
