0,0.938,3.463,9.005,5.543,3.466,0.002,0.002,0.0
100,0.883,1.985,7.033,5.048,3.466,1.019,0.836,0.333
200,0.857,0.386,4.106,3.72,3.466,2.33,2.359,1.603
300,0.876,0.219,3.706,3.487,3.466,2.539,2.53,1.823
400,0.877,0.196,3.617,3.421,3.466,2.577,2.577,1.885
500,0.877,0.187,3.582,3.394,3.466,2.594,2.594,1.909
600,0.906,0.146,3.561,3.415,3.466,2.601,2.59,1.872
700,0.906,0.139,3.54,3.401,3.466,2.609,2.603,1.885
800,0.906,0.137,3.535,3.397,3.466,2.611,2.607,1.889
900,0.938,0.094,3.537,3.442,3.466,2.643,2.607,1.879
1000,0.967,0.059,3.555,3.496,3.466,2.636,2.605,1.834
1100,0.969,0.049,3.524,3.475,3.466,2.66,2.611,1.855
1200,0.968,0.049,3.518,3.47,3.466,2.664,2.612,1.859
1300,0.969,0.048,3.515,3.467,3.466,2.666,2.613,1.861
1400,0.969,0.048,3.513,3.466,3.466,2.668,2.613,1.863
1500,0.968,0.048,3.512,3.465,3.466,2.668,2.613,1.863
1600,0.968,0.048,3.512,3.464,3.466,2.669,2.613,1.864
1700,0.968,0.048,3.511,3.463,3.466,2.67,2.613,1.864
1800,0.969,0.048,3.51,3.463,3.466,2.67,2.613,1.865
1900,0.969,0.048,3.51,3.462,3.466,2.671,2.613,1.865
2000,0.968,0.048,3.51,3.462,3.466,2.671,2.612,1.865
2100,0.971,0.047,3.513,3.466,3.466,2.671,2.609,1.861
2200,1.0,0.005,3.509,3.504,3.466,2.671,2.602,1.812
2300,1.0,0.004,3.507,3.503,3.466,2.671,2.603,1.813
2400,1.0,0.004,3.506,3.502,3.466,2.672,2.604,1.814
2500,1.0,0.004,3.506,3.502,3.466,2.672,2.604,1.814
2600,1.0,0.004,3.506,3.501,3.466,2.672,2.604,1.814
2700,1.0,0.004,3.505,3.501,3.466,2.672,2.604,1.815
2800,1.0,0.004,3.505,3.501,3.466,2.672,2.604,1.815
2900,1.0,0.004,3.505,3.501,3.466,2.672,2.604,1.815
3000,1.0,0.004,3.505,3.5,3.466,2.672,2.604,1.815
3100,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.815
3200,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.815
3300,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.816
3400,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.816
3500,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.816
3600,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.816
3700,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.816
3800,1.0,0.004,3.504,3.5,3.466,2.673,2.604,1.816
3900,1.0,0.004,3.504,3.5,3.466,2.674,2.604,1.816
4000,0.999,0.004,3.504,3.5,3.466,2.674,2.604,1.816
4100,1.0,0.004,3.504,3.5,3.466,2.674,2.603,1.816
4200,1.0,0.004,3.504,3.5,3.466,2.674,2.603,1.816
4300,1.0,0.004,3.504,3.5,3.466,2.675,2.603,1.815
4400,1.0,0.004,3.504,3.5,3.466,2.675,2.602,1.815
4500,0.999,0.004,3.504,3.5,3.466,2.675,2.602,1.815
4600,1.0,0.004,3.504,3.5,3.466,2.675,2.601,1.815
4700,1.0,0.004,3.505,3.501,3.466,2.676,2.601,1.814
4800,1.0,0.004,3.505,3.501,3.466,2.676,2.6,1.814
4900,1.0,0.004,3.506,3.502,3.466,2.676,2.599,1.813
5000,1.0,0.004,3.506,3.502,3.466,2.677,2.598,1.813
5100,1.0,0.004,3.507,3.503,3.466,2.677,2.597,1.812
5200,1.0,0.004,3.508,3.504,3.466,2.677,2.596,1.811
5300,1.0,0.004,3.509,3.505,3.466,2.678,2.594,1.81
5400,1.0,0.004,3.51,3.506,3.466,2.678,2.593,1.809
5500,1.0,0.004,3.511,3.507,3.466,2.678,2.591,1.808
5600,1.0,0.004,3.512,3.508,3.466,2.679,2.59,1.807
5700,1.0,0.004,3.513,3.509,3.466,2.679,2.588,1.805
5800,1.0,0.004,3.514,3.51,3.466,2.679,2.586,1.804
5900,1.0,0.004,3.516,3.512,3.466,2.679,2.584,1.802
6000,1.0,0.004,3.517,3.513,3.466,2.68,2.583,1.801
6100,1.0,0.004,3.518,3.515,3.466,2.68,2.581,1.799
6200,0.999,0.004,3.52,3.516,3.466,2.68,2.579,1.797
6300,1.0,0.004,3.521,3.517,3.466,2.68,2.577,1.796
6400,1.0,0.004,3.523,3.519,3.466,2.68,2.575,1.794
6500,1.0,0.004,3.524,3.52,3.466,2.681,2.574,1.793
6600,1.0,0.004,3.526,3.522,3.466,2.681,2.572,1.791
6700,1.0,0.004,3.527,3.523,3.466,2.681,2.571,1.79
6800,1.0,0.004,3.528,3.524,3.466,2.681,2.569,1.788
6900,1.0,0.004,3.529,3.525,3.466,2.681,2.568,1.787
7000,1.0,0.004,3.53,3.527,3.466,2.681,2.566,1.786
7100,1.0,0.004,3.531,3.528,3.466,2.681,2.565,1.784
7200,1.0,0.004,3.532,3.529,3.466,2.681,2.564,1.783
7300,1.0,0.004,3.533,3.53,3.466,2.681,2.563,1.782
7400,1.0,0.004,3.534,3.53,3.466,2.681,2.562,1.781
7500,1.0,0.004,3.535,3.531,3.466,2.681,2.561,1.78
7600,1.0,0.004,3.536,3.532,3.466,2.682,2.56,1.779
7700,1.0,0.004,3.537,3.533,3.466,2.682,2.559,1.779
7800,1.0,0.004,3.537,3.533,3.466,2.682,2.558,1.778
7900,1.0,0.004,3.538,3.534,3.466,2.682,2.558,1.777
8000,1.0,0.004,3.538,3.534,3.466,2.682,2.557,1.777
8100,1.0,0.004,3.539,3.535,3.466,2.682,2.556,1.776
8200,1.0,0.004,3.539,3.535,3.466,2.682,2.556,1.776
8300,1.0,0.004,3.539,3.536,3.466,2.682,2.556,1.775
8400,1.0,0.004,3.54,3.536,3.466,2.682,2.555,1.775
8500,1.0,0.004,3.54,3.536,3.466,2.682,2.555,1.775
8600,1.0,0.004,3.54,3.536,3.466,2.682,2.555,1.774
8700,1.0,0.004,3.541,3.537,3.466,2.682,2.554,1.774
8800,1.0,0.004,3.541,3.537,3.466,2.682,2.554,1.774
8900,1.0,0.004,3.541,3.537,3.466,2.682,2.554,1.774
9000,1.0,0.004,3.541,3.537,3.466,2.682,2.554,1.773
9100,1.0,0.004,3.541,3.537,3.466,2.682,2.554,1.773
9200,1.0,0.004,3.541,3.538,3.466,2.682,2.553,1.773
9300,1.0,0.004,3.542,3.538,3.466,2.682,2.553,1.773
9400,1.0,0.004,3.542,3.538,3.466,2.682,2.553,1.773
9500,1.0,0.004,3.542,3.538,3.466,2.681,2.553,1.773
9600,1.0,0.004,3.542,3.538,3.466,2.681,2.553,1.773
9700,1.0,0.004,3.542,3.538,3.466,2.681,2.553,1.772
9800,1.0,0.004,3.542,3.538,3.466,2.681,2.553,1.772
9900,1.0,0.004,3.542,3.538,3.466,2.681,2.553,1.772
