0,0.63,5.544,11.085,5.541,5.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.432,3.865,8.675,4.81,5.545,0.339,0.263,0.285,0.349,0.314,0.321,0.267,0.309,0.04,0.04,0.007,0.047,0.085,0.017,0.018,0.069,0.02,0.103,0.072,0.0,0.015,0.03,0.1,0.083,0.0,0.006,0.041,0.0,0.001,0.032,0.079,0.004,0.004,0.002,0.057,0.025
200,0.383,1.731,6.125,4.394,5.545,0.634,0.616,0.593,0.637,0.598,0.587,0.65,0.642,0.032,0.047,0.019,0.038,0.078,0.04,0.008,0.026,0.022,0.156,0.058,0.001,0.028,0.028,0.095,0.141,0.003,0.001,0.064,0.002,0.001,0.044,0.104,0.011,0.002,0.004,0.066,0.042
300,0.434,1.296,5.709,4.413,5.545,0.67,0.672,0.667,0.672,0.664,0.664,0.677,0.678,0.036,0.052,0.018,0.034,0.067,0.038,0.008,0.023,0.02,0.148,0.059,0.001,0.027,0.029,0.081,0.138,0.002,0.0,0.059,0.002,0.001,0.043,0.1,0.01,0.003,0.003,0.063,0.041
400,0.455,1.19,5.646,4.456,5.545,0.677,0.679,0.677,0.678,0.676,0.672,0.683,0.684,0.036,0.053,0.018,0.029,0.061,0.038,0.008,0.024,0.02,0.136,0.054,0.001,0.027,0.029,0.072,0.138,0.002,0.0,0.056,0.002,0.001,0.043,0.086,0.009,0.002,0.002,0.057,0.041
500,0.479,1.128,5.618,4.489,5.545,0.681,0.682,0.68,0.682,0.678,0.68,0.685,0.686,0.038,0.051,0.018,0.03,0.057,0.035,0.009,0.024,0.021,0.126,0.054,0.001,0.027,0.027,0.065,0.131,0.002,0.0,0.05,0.001,0.001,0.041,0.09,0.007,0.003,0.001,0.053,0.041
600,0.493,1.094,5.603,4.509,5.545,0.683,0.683,0.681,0.683,0.682,0.682,0.686,0.687,0.041,0.049,0.016,0.028,0.052,0.033,0.01,0.024,0.021,0.119,0.051,0.001,0.027,0.027,0.061,0.127,0.002,0.0,0.048,0.001,0.001,0.041,0.095,0.007,0.003,0.001,0.051,0.041
700,0.508,1.063,5.594,4.531,5.545,0.683,0.684,0.682,0.685,0.685,0.684,0.687,0.688,0.041,0.05,0.014,0.026,0.049,0.033,0.01,0.026,0.023,0.116,0.054,0.001,0.027,0.023,0.066,0.12,0.002,0.0,0.044,0.001,0.001,0.039,0.101,0.007,0.004,0.001,0.048,0.041
800,0.515,1.049,5.588,4.538,5.545,0.686,0.684,0.683,0.685,0.686,0.684,0.687,0.688,0.043,0.048,0.012,0.024,0.047,0.031,0.011,0.026,0.025,0.116,0.054,0.001,0.027,0.021,0.066,0.12,0.002,0.0,0.046,0.001,0.001,0.037,0.101,0.007,0.004,0.001,0.048,0.041
900,0.527,1.02,5.585,4.565,5.545,0.686,0.684,0.683,0.685,0.686,0.684,0.688,0.688,0.043,0.048,0.012,0.023,0.044,0.031,0.01,0.026,0.025,0.112,0.056,0.001,0.025,0.021,0.064,0.117,0.002,0.0,0.044,0.0,0.001,0.035,0.094,0.006,0.002,0.001,0.043,0.039
1000,0.531,1.011,5.583,4.571,5.545,0.687,0.685,0.683,0.685,0.686,0.685,0.688,0.688,0.041,0.05,0.011,0.024,0.047,0.029,0.011,0.026,0.025,0.112,0.056,0.001,0.025,0.021,0.063,0.116,0.002,0.0,0.044,0.0,0.001,0.035,0.094,0.006,0.002,0.001,0.043,0.039
