0,0.887,4.157,9.7,5.543,4.159,0.001,0.001,0.0
100,0.7,0.906,5.062,4.155,4.159,2.151,2.237,1.113
200,0.827,0.315,4.277,3.962,4.159,2.545,2.642,1.342
300,0.843,0.264,4.235,3.971,4.159,2.561,2.682,1.348
400,0.859,0.235,4.209,3.974,4.159,2.563,2.694,1.332
500,0.859,0.233,4.201,3.968,4.159,2.566,2.697,1.337
600,0.859,0.232,4.195,3.963,4.159,2.568,2.699,1.34
700,0.859,0.232,4.19,3.958,4.159,2.57,2.701,1.343
800,0.859,0.232,4.186,3.954,4.159,2.571,2.702,1.346
900,0.859,0.231,4.184,3.952,4.159,2.572,2.703,1.348
1000,0.859,0.231,4.182,3.951,4.159,2.573,2.704,1.349
1100,0.859,0.231,4.181,3.95,4.159,2.573,2.704,1.35
1200,0.859,0.231,4.181,3.949,4.159,2.573,2.705,1.35
1300,0.859,0.231,4.18,3.949,4.159,2.573,2.705,1.35
1400,0.859,0.231,4.18,3.949,4.159,2.573,2.705,1.35
1500,0.86,0.231,4.18,3.949,4.159,2.573,2.705,1.35
1600,0.859,0.231,4.18,3.949,4.159,2.573,2.705,1.35
1700,0.859,0.231,4.18,3.949,4.159,2.572,2.705,1.35
1800,0.86,0.231,4.18,3.95,4.159,2.572,2.706,1.35
1900,0.859,0.231,4.181,3.95,4.159,2.572,2.706,1.349
2000,0.859,0.231,4.181,3.95,4.159,2.571,2.706,1.349
2100,0.859,0.231,4.181,3.951,4.159,2.571,2.706,1.349
2200,0.859,0.231,4.182,3.951,4.159,2.57,2.706,1.348
2300,0.859,0.231,4.182,3.951,4.159,2.57,2.706,1.348
2400,0.859,0.231,4.183,3.952,4.159,2.569,2.706,1.347
2500,0.859,0.231,4.183,3.952,4.159,2.569,2.706,1.347
2600,0.859,0.231,4.184,3.953,4.159,2.568,2.706,1.346
2700,0.859,0.231,4.184,3.953,4.159,2.567,2.706,1.345
2800,0.86,0.231,4.185,3.954,4.159,2.567,2.706,1.345
2900,0.859,0.231,4.185,3.955,4.159,2.566,2.706,1.344
3000,0.859,0.231,4.186,3.955,4.159,2.565,2.706,1.343
3100,0.859,0.231,4.187,3.956,4.159,2.564,2.706,1.343
3200,0.86,0.231,4.187,3.957,4.159,2.564,2.707,1.342
3300,0.859,0.231,4.188,3.957,4.159,2.563,2.707,1.341
3400,0.859,0.231,4.189,3.958,4.159,2.562,2.707,1.34
3500,0.86,0.231,4.189,3.959,4.159,2.561,2.707,1.34
3600,0.859,0.231,4.19,3.959,4.159,2.56,2.707,1.339
3700,0.859,0.231,4.191,3.96,4.159,2.559,2.707,1.338
3800,0.859,0.231,4.192,3.961,4.137,2.558,2.707,1.337
3900,0.859,0.231,4.192,3.962,4.159,2.557,2.707,1.336
4000,0.859,0.231,4.193,3.963,4.116,2.557,2.707,1.335
4100,0.859,0.231,4.194,3.963,4.094,2.556,2.707,1.334
4200,0.859,0.231,4.195,3.964,4.051,2.555,2.707,1.333
4300,0.86,0.231,4.196,3.965,4.051,2.554,2.707,1.332
4400,0.859,0.231,4.196,3.966,3.999,2.553,2.707,1.331
4500,0.86,0.231,4.197,3.966,4.116,2.552,2.707,1.33
4600,0.859,0.231,4.198,3.967,4.086,2.551,2.707,1.329
4700,0.859,0.231,4.199,3.968,3.999,2.55,2.707,1.328
4800,0.86,0.231,4.199,3.969,4.029,2.549,2.707,1.327
4900,0.86,0.231,4.2,3.97,4.051,2.547,2.707,1.326
5000,0.86,0.231,4.201,3.97,3.999,2.546,2.707,1.325
5100,0.86,0.231,4.202,3.972,4.086,2.544,2.707,1.323
5200,0.859,0.231,4.204,3.973,4.094,2.54,2.707,1.319
5300,0.859,0.231,4.207,3.976,4.116,2.519,2.707,1.297
5400,0.859,0.231,4.193,3.963,4.116,2.508,2.707,1.286
5500,0.859,0.231,4.193,3.962,4.072,2.508,2.707,1.286
5600,0.86,0.231,4.193,3.962,4.007,2.507,2.707,1.286
5700,0.86,0.231,4.193,3.962,4.051,2.507,2.707,1.286
5800,0.86,0.231,4.193,3.963,4.042,2.507,2.707,1.285
5900,0.86,0.231,4.194,3.963,4.051,2.506,2.707,1.285
6000,0.859,0.231,4.194,3.963,4.116,2.506,2.707,1.285
6100,0.859,0.231,4.194,3.964,3.999,2.506,2.707,1.285
6200,0.859,0.231,4.194,3.964,3.977,2.505,2.707,1.284
6300,0.86,0.231,4.195,3.964,4.021,2.505,2.707,1.284
6400,0.859,0.231,4.195,3.965,3.986,2.505,2.707,1.284
6500,0.859,0.231,4.195,3.965,4.007,2.504,2.707,1.283
6600,0.859,0.231,4.196,3.965,4.042,2.504,2.707,1.283
6700,0.86,0.231,4.196,3.965,4.007,2.504,2.707,1.283
6800,0.859,0.231,4.196,3.966,3.991,2.504,2.707,1.282
6900,0.86,0.231,4.196,3.966,4.051,2.503,2.707,1.282
7000,0.859,0.231,4.197,3.966,3.991,2.503,2.707,1.282
7100,0.859,0.231,4.197,3.966,3.977,2.503,2.707,1.282
7200,0.859,0.231,4.197,3.966,3.956,2.503,2.707,1.282
7300,0.859,0.231,4.197,3.967,3.986,2.502,2.707,1.281
7400,0.859,0.231,4.197,3.967,3.986,2.502,2.707,1.281
7500,0.859,0.231,4.197,3.967,4.007,2.502,2.707,1.281
7600,0.86,0.231,4.198,3.967,3.969,2.502,2.707,1.281
7700,0.859,0.231,4.198,3.967,3.956,2.502,2.707,1.281
7800,0.86,0.231,4.198,3.967,3.956,2.502,2.707,1.281
7900,0.859,0.231,4.198,3.967,3.964,2.502,2.707,1.281
8000,0.86,0.231,4.198,3.967,4.064,2.502,2.707,1.281
8100,0.859,0.231,4.198,3.967,3.999,2.502,2.707,1.281
8200,0.859,0.231,4.198,3.967,3.956,2.502,2.707,1.281
8300,0.859,0.231,4.198,3.967,3.977,2.502,2.707,1.281
8400,0.859,0.231,4.198,3.968,3.956,2.502,2.707,1.28
8500,0.859,0.231,4.198,3.968,3.956,2.501,2.707,1.28
8600,0.859,0.231,4.198,3.968,3.977,2.501,2.707,1.28
8700,0.859,0.231,4.198,3.968,3.977,2.501,2.707,1.28
8800,0.859,0.231,4.198,3.968,3.934,2.501,2.707,1.28
8900,0.859,0.231,4.198,3.968,3.986,2.501,2.707,1.28
9000,0.859,0.231,4.198,3.968,3.956,2.501,2.707,1.28
9100,0.859,0.231,4.198,3.968,3.934,2.501,2.707,1.28
9200,0.86,0.231,4.198,3.968,3.956,2.501,2.707,1.28
9300,0.859,0.231,4.198,3.968,3.956,2.501,2.707,1.28
9400,0.86,0.231,4.199,3.968,3.969,2.501,2.707,1.28
9500,0.859,0.231,4.199,3.968,3.934,2.501,2.707,1.28
9600,0.86,0.231,4.199,3.968,4.094,2.501,2.707,1.28
9700,0.859,0.231,4.199,3.968,3.991,2.501,2.707,1.28
9800,0.86,0.231,4.199,3.968,3.934,2.501,2.707,1.28
9900,0.86,0.231,4.199,3.968,3.934,2.501,2.707,1.28
