0,0.881,4.156,9.696,5.54,4.159,0.0,0.001,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.764,2.361,7.273,4.913,4.159,0.277,0.269,0.296,0.306,0.341,0.353,0.271,0.33,0.003,0.036,0.0,0.079,0.02,0.005,0.062,0.006,0.014,0.015,0.006,0.009,0.043,0.031,0.029,0.122,0.0,0.01,0.004,0.071,0.006,0.004,0.014,0.001,0.125,0.001,0.004,0.006
200,0.839,0.505,4.865,4.36,4.159,0.601,0.632,0.566,0.627,0.582,0.586,0.642,0.582,0.0,0.078,0.007,0.078,0.024,0.008,0.025,0.014,0.007,0.008,0.003,0.024,0.105,0.005,0.038,0.165,0.0,0.001,0.017,0.056,0.013,0.0,0.037,0.015,0.127,0.0,0.005,0.017
300,0.944,0.154,4.503,4.349,4.159,0.652,0.671,0.646,0.661,0.604,0.651,0.669,0.627,0.002,0.049,0.008,0.056,0.012,0.005,0.023,0.031,0.008,0.008,0.01,0.024,0.105,0.002,0.011,0.084,0.001,0.001,0.017,0.057,0.014,0.0,0.012,0.014,0.128,0.002,0.001,0.016
400,0.979,0.069,4.414,4.345,4.159,0.668,0.68,0.662,0.669,0.602,0.667,0.675,0.639,0.002,0.04,0.008,0.048,0.012,0.004,0.024,0.024,0.008,0.004,0.011,0.023,0.104,0.006,0.005,0.074,0.0,0.0,0.014,0.057,0.014,0.0,0.007,0.019,0.113,0.002,0.002,0.015
500,0.998,0.024,4.34,4.316,4.159,0.674,0.683,0.669,0.673,0.643,0.673,0.678,0.643,0.002,0.04,0.008,0.053,0.012,0.004,0.019,0.025,0.008,0.004,0.011,0.023,0.088,0.006,0.003,0.075,0.0,0.0,0.012,0.057,0.014,0.002,0.007,0.018,0.11,0.002,0.005,0.019
600,0.998,0.017,4.311,4.295,4.159,0.677,0.685,0.673,0.675,0.652,0.676,0.68,0.648,0.002,0.041,0.008,0.055,0.013,0.004,0.02,0.025,0.008,0.004,0.011,0.023,0.087,0.006,0.003,0.075,0.0,0.001,0.012,0.057,0.014,0.001,0.007,0.018,0.115,0.002,0.005,0.019
700,0.999,0.013,4.293,4.28,4.159,0.678,0.686,0.675,0.676,0.657,0.678,0.681,0.652,0.002,0.041,0.008,0.056,0.013,0.004,0.02,0.025,0.008,0.004,0.011,0.023,0.086,0.006,0.003,0.075,0.0,0.001,0.012,0.057,0.014,0.001,0.007,0.017,0.118,0.002,0.006,0.018
800,0.999,0.011,4.281,4.27,4.159,0.679,0.687,0.676,0.678,0.661,0.68,0.681,0.655,0.002,0.041,0.008,0.056,0.013,0.004,0.021,0.025,0.008,0.004,0.012,0.023,0.085,0.006,0.003,0.076,0.0,0.001,0.012,0.057,0.014,0.001,0.007,0.017,0.12,0.002,0.006,0.018
900,0.999,0.009,4.271,4.262,4.159,0.68,0.687,0.677,0.678,0.663,0.681,0.682,0.657,0.002,0.041,0.008,0.057,0.013,0.004,0.021,0.025,0.008,0.004,0.012,0.023,0.084,0.006,0.003,0.076,0.0,0.001,0.013,0.057,0.014,0.001,0.007,0.017,0.122,0.001,0.006,0.018
1000,0.999,0.008,4.265,4.257,4.159,0.681,0.688,0.677,0.679,0.665,0.681,0.682,0.659,0.002,0.041,0.008,0.057,0.013,0.004,0.022,0.025,0.008,0.004,0.012,0.023,0.084,0.006,0.003,0.076,0.0,0.001,0.013,0.057,0.014,0.001,0.007,0.017,0.123,0.001,0.007,0.018
1100,1.0,0.007,4.259,4.252,4.159,0.681,0.688,0.678,0.679,0.666,0.682,0.682,0.661,0.002,0.041,0.008,0.057,0.013,0.004,0.022,0.025,0.008,0.004,0.012,0.023,0.083,0.006,0.003,0.076,0.0,0.001,0.013,0.057,0.014,0.001,0.007,0.017,0.124,0.001,0.007,0.017
1200,1.0,0.007,4.255,4.249,4.159,0.682,0.688,0.678,0.68,0.667,0.682,0.682,0.662,0.002,0.041,0.008,0.057,0.012,0.005,0.022,0.025,0.008,0.004,0.012,0.023,0.083,0.006,0.003,0.076,0.0,0.001,0.013,0.057,0.014,0.001,0.007,0.017,0.125,0.001,0.007,0.017
1300,1.0,0.006,4.252,4.246,4.159,0.682,0.688,0.678,0.68,0.668,0.682,0.682,0.663,0.002,0.041,0.008,0.058,0.012,0.005,0.022,0.025,0.008,0.004,0.012,0.024,0.083,0.006,0.003,0.076,0.0,0.001,0.013,0.057,0.014,0.001,0.007,0.017,0.125,0.001,0.007,0.017
1400,1.0,0.006,4.25,4.244,4.159,0.682,0.688,0.679,0.68,0.668,0.682,0.682,0.664,0.002,0.041,0.008,0.058,0.012,0.005,0.022,0.025,0.008,0.004,0.012,0.024,0.083,0.006,0.003,0.076,0.0,0.001,0.013,0.057,0.014,0.001,0.007,0.017,0.126,0.001,0.007,0.017
1500,1.0,0.006,4.248,4.242,4.159,0.683,0.688,0.679,0.68,0.669,0.682,0.682,0.665,0.002,0.041,0.008,0.058,0.012,0.005,0.023,0.025,0.008,0.004,0.012,0.024,0.082,0.006,0.003,0.076,0.0,0.001,0.013,0.057,0.014,0.001,0.007,0.017,0.126,0.001,0.007,0.017
