0,0.882,4.157,9.698,5.541,4.159,0.001,0.001,-0.0
100,0.761,3.052,8.066,5.015,4.159,0.711,0.644,0.214
200,0.646,0.975,4.928,3.953,4.159,2.235,2.26,1.303
300,0.713,0.55,4.396,3.846,4.159,2.465,2.534,1.39
400,0.765,0.414,4.276,3.862,4.159,2.527,2.57,1.352
500,0.764,0.394,4.231,3.837,4.159,2.556,2.584,1.375
600,0.767,0.387,4.214,3.828,4.159,2.567,2.59,1.385
700,0.781,0.364,4.207,3.843,4.159,2.573,2.581,1.36
800,0.797,0.342,4.201,3.859,4.159,2.577,2.588,1.348
900,0.812,0.31,4.197,3.888,4.159,2.584,2.593,1.327
1000,0.813,0.307,4.189,3.882,4.159,2.591,2.594,1.333
1100,0.813,0.306,4.187,3.881,4.159,2.593,2.595,1.334
1200,0.812,0.306,4.186,3.88,4.159,2.594,2.595,1.335
1300,0.812,0.305,4.186,3.881,4.159,2.593,2.595,1.335
1400,0.828,0.284,4.184,3.9,4.159,2.584,2.595,1.304
1500,0.828,0.284,4.183,3.899,4.159,2.585,2.595,1.304
1600,0.828,0.283,4.183,3.899,4.159,2.585,2.595,1.304
1700,0.828,0.283,4.182,3.899,4.159,2.586,2.594,1.304
1800,0.828,0.283,4.182,3.899,4.159,2.586,2.594,1.304
1900,0.828,0.283,4.182,3.899,4.159,2.586,2.594,1.304
2000,0.828,0.283,4.182,3.899,4.159,2.587,2.593,1.304
2100,0.828,0.283,4.182,3.899,4.159,2.587,2.593,1.304
2200,0.827,0.283,4.182,3.899,4.159,2.587,2.592,1.304
2300,0.828,0.283,4.183,3.9,4.159,2.588,2.592,1.304
2400,0.828,0.283,4.183,3.9,4.159,2.588,2.592,1.304
2500,0.828,0.283,4.183,3.9,4.159,2.588,2.591,1.303
2600,0.828,0.283,4.183,3.9,4.159,2.589,2.591,1.303
2700,0.828,0.283,4.183,3.9,4.159,2.589,2.59,1.303
2800,0.828,0.283,4.184,3.901,4.159,2.589,2.59,1.302
2900,0.828,0.283,4.184,3.901,4.159,2.589,2.589,1.302
3000,0.828,0.283,4.184,3.901,4.159,2.589,2.588,1.301
3100,0.828,0.283,4.185,3.902,4.159,2.59,2.588,1.301
3200,0.828,0.283,4.185,3.902,4.159,2.59,2.587,1.3
3300,0.828,0.283,4.186,3.903,4.159,2.59,2.586,1.3
3400,0.828,0.283,4.186,3.903,4.159,2.59,2.585,1.299
3500,0.828,0.283,4.187,3.904,4.159,2.59,2.584,1.298
3600,0.828,0.283,4.187,3.905,4.159,2.59,2.584,1.298
3700,0.828,0.283,4.188,3.905,4.159,2.59,2.583,1.297
3800,0.828,0.283,4.188,3.906,4.159,2.591,2.582,1.296
3900,0.828,0.283,4.189,3.907,4.159,2.591,2.581,1.295
4000,0.828,0.282,4.19,3.907,4.159,2.591,2.58,1.294
4100,0.828,0.282,4.19,3.908,4.159,2.591,2.579,1.293
4200,0.828,0.282,4.191,3.909,4.159,2.591,2.578,1.292
4300,0.828,0.282,4.192,3.909,4.159,2.591,2.577,1.291
4400,0.828,0.282,4.193,3.91,4.159,2.591,2.576,1.29
4500,0.828,0.282,4.193,3.911,4.159,2.591,2.574,1.289
4600,0.828,0.282,4.194,3.912,4.159,2.591,2.573,1.288
4700,0.828,0.282,4.195,3.913,4.137,2.591,2.572,1.287
