0,0.786,4.85,10.388,5.538,4.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.614,3.813,8.766,4.953,4.852,0.14,0.275,0.246,0.206,0.135,0.23,0.245,0.183,0.002,0.0,0.0,0.002,0.002,0.001,0.019,0.099,0.069,0.031,0.096,0.097,0.008,0.05,0.032,0.08,0.091,0.016,0.007,0.061,0.045,0.002,0.02,0.039,0.007,0.076,0.004,0.014
200,0.444,2.394,6.551,4.157,4.852,0.539,0.436,0.45,0.515,0.5,0.445,0.435,0.529,0.004,0.001,0.005,0.017,0.004,0.002,0.119,0.161,0.142,0.029,0.232,0.123,0.001,0.038,0.074,0.125,0.223,0.043,0.001,0.155,0.017,0.0,0.006,0.164,0.03,0.077,0.0,0.032
300,0.426,1.578,5.51,3.932,4.852,0.662,0.569,0.582,0.647,0.626,0.592,0.552,0.654,0.004,0.0,0.009,0.007,0.003,0.002,0.106,0.215,0.138,0.035,0.263,0.191,0.002,0.031,0.082,0.124,0.376,0.041,0.0,0.142,0.024,0.0,0.001,0.151,0.03,0.082,0.001,0.033
400,0.473,1.215,5.152,3.936,4.852,0.678,0.64,0.625,0.672,0.668,0.658,0.622,0.676,0.002,0.0,0.008,0.003,0.001,0.004,0.106,0.25,0.142,0.042,0.218,0.205,0.003,0.041,0.062,0.144,0.344,0.037,0.001,0.123,0.024,0.001,0.001,0.164,0.024,0.07,0.0,0.026
500,0.491,1.1,5.034,3.935,4.852,0.683,0.66,0.654,0.682,0.676,0.667,0.65,0.683,0.003,0.0,0.008,0.003,0.001,0.004,0.106,0.244,0.138,0.038,0.217,0.196,0.002,0.042,0.056,0.153,0.338,0.037,0.001,0.12,0.024,0.001,0.001,0.164,0.024,0.072,0.0,0.026
600,0.549,0.962,4.998,4.036,4.852,0.685,0.665,0.66,0.685,0.68,0.678,0.65,0.686,0.005,0.001,0.008,0.002,0.002,0.005,0.106,0.189,0.14,0.028,0.171,0.159,0.003,0.042,0.039,0.139,0.301,0.046,0.002,0.116,0.025,0.001,0.002,0.154,0.021,0.071,0.0,0.025
700,0.567,0.915,4.986,4.071,4.852,0.687,0.669,0.643,0.686,0.683,0.681,0.661,0.688,0.005,0.0,0.008,0.002,0.002,0.006,0.106,0.181,0.137,0.027,0.168,0.155,0.003,0.036,0.03,0.124,0.266,0.043,0.002,0.117,0.027,0.001,0.002,0.159,0.021,0.067,0.0,0.023
800,0.577,0.878,4.962,4.084,4.852,0.688,0.669,0.663,0.687,0.684,0.683,0.66,0.689,0.005,0.0,0.008,0.002,0.002,0.006,0.106,0.17,0.135,0.026,0.166,0.153,0.003,0.03,0.026,0.131,0.259,0.038,0.002,0.117,0.026,0.001,0.002,0.157,0.021,0.066,0.0,0.022
900,0.578,0.871,4.954,4.083,4.852,0.688,0.67,0.666,0.688,0.685,0.683,0.662,0.69,0.005,0.0,0.008,0.002,0.002,0.007,0.106,0.17,0.134,0.026,0.164,0.153,0.003,0.029,0.026,0.131,0.261,0.038,0.002,0.117,0.026,0.001,0.002,0.156,0.021,0.066,0.0,0.021
