0,0.889,4.156,9.698,5.542,4.159,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,-0.0
100,0.855,0.599,5.105,4.506,4.159,1.117,1.147,1.115,1.091,0.128,0.117,0.091,0.155,0.165,0.05
200,0.951,0.108,4.368,4.26,4.159,1.283,1.302,1.306,1.277,0.136,0.134,0.079,0.144,0.174,0.054
300,0.952,0.089,4.302,4.212,4.159,1.304,1.315,1.324,1.288,0.136,0.136,0.082,0.148,0.175,0.055
400,0.952,0.084,4.276,4.192,4.159,1.313,1.321,1.331,1.292,0.136,0.137,0.083,0.149,0.174,0.055
500,0.953,0.082,4.261,4.18,4.159,1.317,1.326,1.334,1.293,0.136,0.139,0.084,0.15,0.174,0.055
600,0.968,0.051,4.251,4.2,4.159,1.321,1.331,1.336,1.294,0.136,0.13,0.083,0.142,0.172,0.05
700,0.969,0.05,4.24,4.19,4.159,1.323,1.335,1.339,1.295,0.136,0.132,0.083,0.142,0.171,0.05
800,0.968,0.049,4.233,4.184,4.159,1.325,1.338,1.339,1.295,0.136,0.135,0.082,0.142,0.17,0.05
900,0.968,0.049,4.227,4.178,4.159,1.327,1.341,1.34,1.295,0.135,0.137,0.082,0.142,0.169,0.05
1000,0.968,0.049,4.222,4.173,4.159,1.328,1.344,1.34,1.295,0.135,0.139,0.082,0.142,0.169,0.05
1100,0.968,0.049,4.218,4.169,4.159,1.33,1.345,1.34,1.295,0.135,0.14,0.081,0.142,0.169,0.05
1200,0.969,0.049,4.215,4.166,4.159,1.331,1.347,1.34,1.295,0.135,0.141,0.081,0.142,0.168,0.05
1300,0.968,0.049,4.213,4.164,4.159,1.331,1.348,1.34,1.295,0.135,0.141,0.081,0.142,0.168,0.05
1400,0.969,0.049,4.212,4.163,4.159,1.332,1.349,1.34,1.295,0.135,0.142,0.081,0.142,0.168,0.05
1500,0.969,0.049,4.211,4.162,4.159,1.332,1.349,1.34,1.295,0.135,0.142,0.081,0.142,0.168,0.05
1600,0.969,0.049,4.211,4.162,4.159,1.333,1.349,1.34,1.295,0.135,0.142,0.081,0.141,0.168,0.05
1700,0.968,0.049,4.211,4.162,4.159,1.333,1.349,1.34,1.295,0.135,0.142,0.081,0.141,0.168,0.05
1800,0.969,0.049,4.211,4.162,4.159,1.333,1.349,1.34,1.295,0.135,0.142,0.08,0.141,0.167,0.05
1900,0.969,0.049,4.211,4.162,4.159,1.333,1.349,1.34,1.295,0.135,0.142,0.08,0.141,0.167,0.05
2000,0.969,0.048,4.211,4.163,4.159,1.333,1.349,1.34,1.295,0.135,0.141,0.08,0.14,0.167,0.05
2100,0.969,0.048,4.212,4.163,4.159,1.333,1.348,1.34,1.295,0.134,0.141,0.08,0.14,0.167,0.05
2200,0.968,0.048,4.212,4.164,4.159,1.333,1.348,1.34,1.295,0.134,0.141,0.08,0.14,0.167,0.05
2300,0.969,0.048,4.213,4.164,4.159,1.333,1.348,1.34,1.295,0.134,0.141,0.08,0.14,0.167,0.05
2400,0.969,0.048,4.213,4.165,4.159,1.333,1.347,1.34,1.295,0.134,0.141,0.08,0.139,0.166,0.05
2500,0.969,0.048,4.214,4.165,4.159,1.333,1.347,1.34,1.295,0.134,0.141,0.08,0.139,0.166,0.05
2600,0.969,0.048,4.214,4.166,4.159,1.333,1.346,1.34,1.295,0.134,0.141,0.08,0.139,0.166,0.05
2700,0.968,0.048,4.215,4.166,4.159,1.333,1.346,1.34,1.295,0.134,0.141,0.08,0.139,0.166,0.05
2800,0.969,0.048,4.215,4.167,4.159,1.333,1.345,1.34,1.295,0.134,0.141,0.08,0.138,0.166,0.05
2900,0.968,0.048,4.216,4.167,4.159,1.333,1.345,1.34,1.295,0.134,0.141,0.079,0.138,0.166,0.05
3000,0.969,0.048,4.216,4.168,4.159,1.333,1.344,1.34,1.295,0.134,0.141,0.079,0.138,0.165,0.05
3100,0.969,0.048,4.216,4.168,4.159,1.333,1.344,1.34,1.295,0.133,0.141,0.079,0.138,0.165,0.05
3200,0.969,0.048,4.217,4.169,4.159,1.333,1.343,1.34,1.295,0.133,0.141,0.079,0.138,0.165,0.05
3300,0.969,0.048,4.217,4.169,4.159,1.333,1.343,1.34,1.295,0.133,0.141,0.079,0.138,0.165,0.05
3400,0.969,0.048,4.218,4.17,4.159,1.333,1.342,1.34,1.295,0.133,0.141,0.08,0.137,0.165,0.05
3500,0.969,0.048,4.218,4.17,4.159,1.333,1.342,1.34,1.295,0.133,0.141,0.08,0.137,0.165,0.05
3600,0.969,0.048,4.219,4.171,4.159,1.333,1.341,1.34,1.295,0.133,0.141,0.08,0.137,0.165,0.05
3700,0.969,0.048,4.219,4.171,4.159,1.333,1.34,1.34,1.295,0.133,0.141,0.08,0.137,0.165,0.05
3800,0.968,0.048,4.22,4.172,4.159,1.333,1.34,1.34,1.295,0.133,0.141,0.08,0.137,0.164,0.05
