0,0.89,4.157,9.682,5.525,4.159,0.001,0.001,0.0
100,0.881,4.068,9.563,5.496,4.159,0.053,0.043,0.002
200,0.789,3.392,8.493,5.102,4.159,0.503,0.472,0.199
300,0.638,2.708,7.145,4.437,4.159,0.987,1.062,0.593
400,0.513,2.265,6.164,3.899,4.159,1.313,1.538,0.954
500,0.439,2.006,5.55,3.544,4.159,1.524,1.832,1.201
600,0.411,1.828,5.184,3.356,4.159,1.682,1.977,1.327
700,0.395,1.673,4.872,3.198,4.159,1.826,2.063,1.402
800,0.352,1.575,4.624,3.049,4.159,1.912,2.129,1.456
900,0.362,1.503,4.525,3.023,4.159,1.951,2.164,1.458
1000,0.371,1.453,4.475,3.022,4.159,1.984,2.184,1.461
1100,0.378,1.392,4.423,3.031,4.159,2.029,2.189,1.45
1200,0.381,1.34,4.374,3.033,4.159,2.067,2.181,1.429
1300,0.395,1.302,4.341,3.039,4.159,2.084,2.189,1.415
1400,0.397,1.271,4.294,3.023,4.159,2.112,2.203,1.427
1500,0.395,1.259,4.272,3.013,4.159,2.122,2.208,1.431
1600,0.395,1.253,4.258,3.005,4.159,2.128,2.211,1.433
1700,0.397,1.248,4.248,3.0,4.159,2.132,2.213,1.434
1800,0.396,1.245,4.242,2.997,4.159,2.135,2.214,1.435
1900,0.397,1.242,4.241,2.999,4.159,2.136,2.214,1.434
2000,0.412,1.223,4.255,3.032,4.159,2.156,2.207,1.427
2100,0.454,1.142,4.247,3.105,4.159,2.184,2.198,1.364
2200,0.469,1.091,4.237,3.146,4.159,2.192,2.21,1.334
2300,0.483,1.064,4.236,3.172,4.159,2.191,2.204,1.299
2400,0.498,1.021,4.224,3.204,4.159,2.194,2.217,1.272
2500,0.504,1.0,4.214,3.214,4.159,2.189,2.226,1.257
2600,0.516,0.974,4.199,3.225,4.159,2.193,2.229,1.237
2700,0.516,0.969,4.193,3.223,4.159,2.197,2.231,1.238
2800,0.516,0.967,4.19,3.223,4.159,2.198,2.232,1.238
2900,0.516,0.966,4.188,3.223,4.159,2.199,2.233,1.238
3000,0.516,0.965,4.187,3.223,4.159,2.2,2.233,1.238
3100,0.516,0.964,4.186,3.223,4.159,2.2,2.233,1.238
3200,0.516,0.963,4.186,3.223,4.159,2.2,2.234,1.238
3300,0.516,0.963,4.186,3.223,4.159,2.2,2.234,1.238
3400,0.517,0.962,4.187,3.224,4.159,2.199,2.234,1.237
3500,0.529,0.949,4.2,3.251,4.159,2.188,2.233,1.21
3600,0.546,0.903,4.203,3.3,4.159,2.196,2.232,1.171
3700,0.547,0.884,4.186,3.302,4.159,2.211,2.233,1.17
3800,0.548,0.882,4.184,3.302,4.159,2.212,2.234,1.169
3900,0.547,0.882,4.184,3.302,4.137,2.213,2.234,1.169
4000,0.548,0.881,4.184,3.302,4.116,2.213,2.234,1.169
4100,0.547,0.881,4.184,3.303,4.137,2.212,2.234,1.168
4200,0.548,0.881,4.185,3.304,4.116,2.212,2.233,1.167
4300,0.549,0.881,4.186,3.305,4.159,2.211,2.233,1.166
4400,0.552,0.879,4.195,3.317,4.042,2.21,2.226,1.156
4500,0.579,0.836,4.212,3.376,4.116,2.197,2.232,1.106
4600,0.608,0.767,4.19,3.423,4.064,2.183,2.239,1.03
4700,0.609,0.761,4.185,3.424,4.094,2.185,2.241,1.029
4800,0.635,0.726,4.219,3.494,3.968,2.153,2.238,0.956
4900,0.64,0.705,4.188,3.483,4.011,2.169,2.241,0.956
5000,0.64,0.704,4.184,3.481,4.086,2.171,2.242,0.958
5100,0.64,0.703,4.182,3.48,4.116,2.172,2.242,0.958
5200,0.641,0.703,4.182,3.479,3.977,2.173,2.242,0.958
5300,0.641,0.702,4.181,3.479,3.999,2.173,2.242,0.958
5400,0.641,0.702,4.181,3.479,3.83,2.173,2.242,0.958
5500,0.641,0.702,4.181,3.479,3.883,2.173,2.242,0.958
5600,0.641,0.702,4.181,3.479,3.72,2.173,2.241,0.958
5700,0.64,0.702,4.182,3.48,3.904,2.173,2.241,0.958
5800,0.64,0.702,4.182,3.48,3.804,2.173,2.241,0.957
5900,0.641,0.702,4.182,3.48,3.8,2.173,2.241,0.957
6000,0.642,0.702,4.182,3.48,3.874,2.173,2.241,0.957
6100,0.64,0.702,4.182,3.481,3.771,2.173,2.241,0.956
6200,0.641,0.702,4.183,3.481,3.83,2.173,2.241,0.956
6300,0.641,0.702,4.183,3.481,3.625,2.173,2.241,0.956
6400,0.641,0.701,4.183,3.482,3.748,2.172,2.24,0.955
6500,0.641,0.701,4.184,3.482,3.644,2.172,2.24,0.955
6600,0.641,0.701,4.184,3.483,3.8,2.172,2.24,0.955
6700,0.641,0.701,4.184,3.483,3.742,2.172,2.24,0.954
6800,0.64,0.701,4.185,3.484,3.763,2.171,2.24,0.954
6900,0.657,0.669,4.188,3.519,3.788,2.162,2.239,0.911
7000,0.657,0.667,4.185,3.518,3.774,2.164,2.239,0.911
7100,0.657,0.666,4.185,3.518,3.774,2.164,2.239,0.911
7200,0.656,0.666,4.185,3.519,3.639,2.164,2.239,0.91
7300,0.657,0.666,4.185,3.519,3.786,2.164,2.239,0.91
7400,0.656,0.666,4.186,3.52,3.668,2.164,2.239,0.91
7500,0.657,0.666,4.186,3.52,3.792,2.163,2.239,0.909
7600,0.657,0.666,4.187,3.521,3.742,2.163,2.238,0.909
7700,0.657,0.666,4.187,3.521,3.698,2.163,2.238,0.908
7800,0.672,0.632,4.19,3.557,3.859,2.162,2.237,0.872
