0,0.633,5.544,11.088,5.543,5.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
100,0.427,1.72,6.33,4.61,5.545,0.588,0.618,0.573,0.623,0.61,0.593,0.596,0.584,0.001,0.0,0.024,0.02,0.144,0.068,0.0,0.025,0.004,0.003,0.005,0.058,0.036,0.05,0.055,0.011,0.0,0.193,0.037,0.007,0.014,0.018,0.0,0.031,0.042,0.046,0.006,0.003
200,0.533,0.958,5.629,4.671,5.545,0.68,0.684,0.677,0.685,0.682,0.68,0.683,0.683,0.001,0.0,0.022,0.016,0.124,0.058,0.002,0.025,0.001,0.002,0.005,0.059,0.027,0.054,0.048,0.008,0.001,0.139,0.034,0.004,0.018,0.018,0.001,0.023,0.027,0.036,0.003,0.006
300,0.562,0.879,5.594,4.714,5.545,0.686,0.687,0.683,0.688,0.689,0.684,0.686,0.687,0.001,0.0,0.02,0.016,0.116,0.056,0.002,0.03,0.001,0.002,0.004,0.059,0.027,0.042,0.041,0.008,0.0,0.12,0.034,0.004,0.018,0.018,0.0,0.022,0.026,0.034,0.004,0.006
400,0.568,0.863,5.584,4.722,5.545,0.687,0.688,0.687,0.688,0.69,0.687,0.685,0.687,0.001,0.0,0.02,0.016,0.113,0.055,0.002,0.03,0.001,0.002,0.003,0.059,0.027,0.042,0.04,0.007,0.0,0.118,0.033,0.004,0.018,0.018,0.001,0.023,0.026,0.032,0.003,0.006
500,0.582,0.836,5.577,4.741,5.545,0.687,0.689,0.688,0.689,0.69,0.687,0.687,0.689,0.001,0.0,0.019,0.016,0.113,0.051,0.003,0.03,0.001,0.002,0.003,0.054,0.026,0.044,0.04,0.007,0.0,0.115,0.031,0.004,0.014,0.018,0.001,0.022,0.024,0.029,0.002,0.007
600,0.595,0.815,5.578,4.763,5.545,0.685,0.689,0.688,0.69,0.69,0.687,0.686,0.689,0.001,0.0,0.016,0.015,0.108,0.046,0.003,0.03,0.0,0.002,0.003,0.051,0.026,0.042,0.04,0.007,0.001,0.115,0.03,0.003,0.014,0.019,0.001,0.021,0.024,0.027,0.002,0.006
700,0.609,0.782,5.574,4.792,5.545,0.686,0.689,0.688,0.69,0.69,0.687,0.687,0.69,0.0,0.0,0.014,0.016,0.101,0.044,0.003,0.028,0.0,0.002,0.003,0.051,0.028,0.04,0.038,0.006,0.001,0.107,0.03,0.003,0.014,0.018,0.0,0.021,0.022,0.025,0.002,0.007
800,0.629,0.734,5.573,4.839,5.545,0.687,0.689,0.688,0.69,0.691,0.687,0.688,0.69,0.001,0.0,0.013,0.015,0.09,0.044,0.002,0.026,0.0,0.002,0.002,0.049,0.028,0.037,0.036,0.003,0.001,0.103,0.03,0.002,0.015,0.018,0.001,0.019,0.022,0.024,0.002,0.006
900,0.66,0.67,5.572,4.902,5.545,0.686,0.689,0.689,0.69,0.691,0.687,0.688,0.689,0.0,0.0,0.009,0.011,0.08,0.038,0.002,0.019,0.001,0.002,0.002,0.049,0.028,0.027,0.028,0.002,0.001,0.089,0.032,0.001,0.014,0.016,0.001,0.019,0.022,0.024,0.002,0.006
1000,0.676,0.64,5.571,4.931,5.545,0.687,0.689,0.69,0.69,0.691,0.687,0.688,0.69,0.0,0.0,0.007,0.011,0.074,0.033,0.002,0.018,0.001,0.002,0.002,0.049,0.026,0.026,0.026,0.003,0.001,0.082,0.032,0.001,0.014,0.015,0.001,0.019,0.021,0.024,0.002,0.005
1100,0.683,0.626,5.568,4.942,5.545,0.688,0.689,0.69,0.69,0.691,0.687,0.688,0.69,0.0,0.0,0.007,0.011,0.071,0.033,0.002,0.016,0.0,0.002,0.002,0.046,0.024,0.026,0.026,0.002,0.001,0.082,0.032,0.001,0.014,0.015,0.001,0.019,0.021,0.022,0.001,0.005
1200,0.687,0.618,5.567,4.949,5.545,0.688,0.689,0.69,0.69,0.691,0.687,0.688,0.691,0.0,0.0,0.007,0.011,0.067,0.033,0.002,0.016,0.0,0.002,0.002,0.046,0.024,0.026,0.026,0.002,0.001,0.082,0.032,0.001,0.014,0.015,0.001,0.019,0.021,0.021,0.001,0.005
1300,0.687,0.618,5.567,4.949,5.545,0.688,0.689,0.69,0.69,0.691,0.687,0.688,0.691,0.0,0.0,0.007,0.011,0.067,0.033,0.002,0.016,0.0,0.002,0.002,0.046,0.024,0.026,0.026,0.002,0.001,0.082,0.032,0.001,0.014,0.015,0.001,0.019,0.021,0.021,0.001,0.005
1400,0.687,0.617,5.567,4.949,5.545,0.688,0.689,0.69,0.69,0.691,0.687,0.688,0.691,0.0,0.0,0.007,0.011,0.067,0.033,0.002,0.016,0.0,0.002,0.002,0.046,0.024,0.026,0.026,0.002,0.001,0.082,0.032,0.001,0.014,0.015,0.001,0.019,0.021,0.021,0.001,0.005
