0,0.885,4.156,9.689,5.533,4.159,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
100,0.866,3.997,9.414,5.416,4.159,0.044,0.058,0.034,0.038,0.002,0.001,0.001,0.001,0.001,0.0
200,0.718,3.101,7.951,4.85,4.159,0.409,0.423,0.319,0.407,0.139,0.094,0.135,0.085,0.125,0.077
300,0.591,2.481,6.709,4.227,4.159,0.718,0.738,0.626,0.739,0.307,0.227,0.345,0.2,0.313,0.199
400,0.527,2.079,5.992,3.913,4.159,0.861,0.929,0.868,0.893,0.383,0.273,0.436,0.264,0.404,0.239
500,0.495,1.767,5.493,3.726,4.159,0.967,1.045,1.058,0.968,0.43,0.28,0.485,0.287,0.43,0.248
600,0.504,1.516,5.15,3.634,4.159,1.083,1.115,1.145,1.038,0.468,0.268,0.533,0.29,0.433,0.24
700,0.536,1.323,4.928,3.605,4.159,1.153,1.151,1.196,1.088,0.469,0.27,0.513,0.283,0.412,0.25
800,0.559,1.131,4.719,3.589,4.159,1.197,1.183,1.221,1.175,0.461,0.266,0.48,0.278,0.397,0.258
900,0.562,1.037,4.585,3.548,4.159,1.225,1.206,1.238,1.229,0.48,0.268,0.479,0.278,0.386,0.263
1000,0.57,0.985,4.513,3.528,4.159,1.239,1.221,1.249,1.258,0.484,0.268,0.478,0.277,0.379,0.265
1100,0.589,0.928,4.483,3.555,4.159,1.239,1.22,1.253,1.277,0.466,0.26,0.461,0.262,0.354,0.252
1200,0.6,0.885,4.437,3.552,4.159,1.247,1.222,1.259,1.297,0.46,0.26,0.455,0.25,0.344,0.251
1300,0.61,0.855,4.392,3.537,4.159,1.268,1.229,1.265,1.307,0.463,0.257,0.469,0.248,0.342,0.253
1400,0.615,0.839,4.368,3.529,4.159,1.273,1.234,1.27,1.314,0.462,0.256,0.469,0.247,0.34,0.254
1500,0.623,0.818,4.349,3.53,4.159,1.268,1.237,1.273,1.318,0.436,0.252,0.469,0.247,0.339,0.255
1600,0.624,0.805,4.33,3.525,4.159,1.275,1.241,1.275,1.323,0.434,0.252,0.472,0.247,0.338,0.256
1700,0.626,0.797,4.321,3.524,4.159,1.279,1.242,1.277,1.327,0.433,0.252,0.472,0.247,0.335,0.257
1800,0.639,0.733,4.327,3.594,4.159,1.28,1.273,1.277,1.325,0.403,0.252,0.469,0.258,0.289,0.258
1900,0.641,0.715,4.3,3.585,4.159,1.283,1.29,1.279,1.327,0.406,0.252,0.468,0.257,0.29,0.257
2000,0.642,0.709,4.29,3.581,4.159,1.284,1.295,1.28,1.33,0.406,0.252,0.466,0.257,0.29,0.257
2100,0.642,0.705,4.284,3.579,4.159,1.285,1.297,1.281,1.33,0.406,0.252,0.463,0.256,0.29,0.257
2200,0.656,0.685,4.289,3.604,4.159,1.282,1.299,1.281,1.329,0.405,0.251,0.414,0.256,0.3,0.23
2300,0.657,0.679,4.278,3.599,4.159,1.283,1.299,1.282,1.338,0.406,0.25,0.415,0.256,0.298,0.231
2400,0.656,0.677,4.273,3.597,4.159,1.283,1.3,1.283,1.341,0.406,0.25,0.414,0.255,0.296,0.232
2500,0.657,0.675,4.269,3.594,4.159,1.284,1.3,1.283,1.342,0.406,0.25,0.414,0.255,0.295,0.233
2600,0.656,0.674,4.267,3.593,4.159,1.285,1.299,1.284,1.344,0.405,0.251,0.413,0.255,0.293,0.233
2700,0.673,0.648,4.27,3.622,4.159,1.286,1.283,1.284,1.342,0.364,0.25,0.411,0.234,0.27,0.233
2800,0.692,0.611,4.311,3.7,4.159,1.279,1.285,1.283,1.312,0.365,0.248,0.379,0.234,0.241,0.217
2900,0.717,0.557,4.264,3.707,4.159,1.282,1.287,1.284,1.353,0.362,0.248,0.358,0.234,0.223,0.232
3000,0.717,0.552,4.253,3.702,4.159,1.283,1.288,1.284,1.361,0.361,0.248,0.356,0.233,0.222,0.233
3100,0.719,0.55,4.25,3.7,4.159,1.284,1.288,1.284,1.363,0.36,0.248,0.356,0.233,0.221,0.233
3200,0.718,0.549,4.247,3.698,4.159,1.284,1.289,1.284,1.365,0.36,0.249,0.356,0.233,0.221,0.233
3300,0.718,0.548,4.244,3.696,4.159,1.284,1.289,1.284,1.366,0.359,0.249,0.356,0.232,0.22,0.233
3400,0.718,0.547,4.242,3.695,4.159,1.285,1.289,1.284,1.367,0.359,0.249,0.356,0.232,0.22,0.233
3500,0.719,0.547,4.241,3.694,4.159,1.285,1.29,1.284,1.368,0.359,0.249,0.356,0.232,0.219,0.233
3600,0.718,0.546,4.239,3.693,4.159,1.285,1.29,1.284,1.368,0.359,0.249,0.356,0.232,0.219,0.233
3700,0.718,0.546,4.238,3.692,4.159,1.285,1.291,1.284,1.368,0.358,0.249,0.355,0.232,0.219,0.233
3800,0.733,0.529,4.244,3.715,4.159,1.286,1.29,1.283,1.363,0.357,0.249,0.324,0.23,0.203,0.213
3900,0.733,0.524,4.236,3.712,4.159,1.285,1.292,1.284,1.369,0.358,0.249,0.326,0.231,0.202,0.213
4000,0.734,0.524,4.234,3.71,4.159,1.285,1.292,1.284,1.37,0.358,0.25,0.326,0.231,0.201,0.213
4100,0.734,0.524,4.234,3.71,4.159,1.284,1.293,1.284,1.371,0.357,0.25,0.325,0.231,0.201,0.213
4200,0.735,0.523,4.233,3.71,4.159,1.283,1.293,1.284,1.371,0.357,0.251,0.325,0.231,0.201,0.213
4300,0.735,0.523,4.234,3.711,4.137,1.282,1.294,1.284,1.371,0.356,0.251,0.324,0.231,0.201,0.213
