0,0.941,3.461,8.999,5.538,3.466,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
100,0.862,1.848,6.679,4.831,3.466,0.656,0.57,0.579,0.502,0.133,0.172,0.149,0.138,0.138,0.104
200,0.827,0.475,4.298,3.824,3.466,1.179,1.166,1.135,1.154,0.183,0.308,0.297,0.356,0.347,0.299
300,0.88,0.246,3.925,3.679,3.466,1.259,1.253,1.235,1.252,0.139,0.311,0.316,0.351,0.383,0.313
400,0.907,0.177,3.773,3.596,3.466,1.308,1.287,1.276,1.282,0.099,0.311,0.347,0.386,0.398,0.327
500,0.907,0.165,3.708,3.543,3.466,1.327,1.301,1.297,1.297,0.097,0.318,0.353,0.406,0.404,0.334
600,0.909,0.158,3.677,3.518,3.466,1.336,1.308,1.308,1.3,0.097,0.322,0.356,0.418,0.407,0.337
700,0.937,0.114,3.662,3.547,3.466,1.344,1.311,1.317,1.291,0.097,0.325,0.359,0.424,0.371,0.323
800,0.938,0.112,3.636,3.524,3.466,1.349,1.317,1.323,1.301,0.097,0.327,0.362,0.434,0.374,0.324
900,0.937,0.11,3.62,3.51,3.466,1.352,1.322,1.327,1.306,0.097,0.328,0.363,0.44,0.375,0.325
1000,0.938,0.109,3.609,3.5,3.466,1.354,1.325,1.329,1.309,0.097,0.328,0.364,0.445,0.376,0.325
1100,0.937,0.108,3.601,3.492,3.466,1.356,1.328,1.331,1.311,0.097,0.329,0.365,0.449,0.377,0.325
1200,0.938,0.108,3.594,3.486,3.466,1.357,1.331,1.332,1.313,0.098,0.33,0.365,0.452,0.377,0.325
1300,0.938,0.108,3.59,3.482,3.466,1.358,1.332,1.333,1.314,0.098,0.33,0.365,0.454,0.378,0.325
1400,0.938,0.107,3.586,3.479,3.466,1.359,1.334,1.334,1.315,0.098,0.33,0.365,0.455,0.378,0.325
1500,0.938,0.107,3.583,3.476,3.466,1.36,1.335,1.334,1.316,0.098,0.33,0.365,0.457,0.378,0.324
1600,0.938,0.107,3.58,3.473,3.466,1.36,1.337,1.335,1.316,0.098,0.331,0.364,0.458,0.378,0.324
1700,0.969,0.048,3.593,3.545,3.466,1.361,1.338,1.335,1.307,0.098,0.331,0.34,0.461,0.301,0.302
1800,0.968,0.048,3.587,3.54,3.466,1.361,1.339,1.334,1.312,0.098,0.33,0.346,0.461,0.301,0.304
1900,0.968,0.047,3.585,3.537,3.466,1.362,1.339,1.334,1.314,0.098,0.33,0.349,0.461,0.301,0.305
