0,0.631,5.545,11.087,5.542,5.545,0.0,0.0,0.0
100,0.451,4.904,9.868,4.964,5.545,0.524,0.519,0.397
200,0.299,4.111,8.2,4.088,5.545,1.046,1.1,0.701
300,0.111,3.397,6.21,2.813,5.545,1.579,1.595,1.02
400,0.11,3.056,5.886,2.83,5.545,1.746,1.753,1.007
500,0.107,2.919,5.716,2.797,5.545,1.788,1.862,1.023
600,0.101,2.883,5.624,2.741,5.545,1.815,1.894,1.046
700,0.102,2.87,5.599,2.729,5.545,1.822,1.901,1.047
800,0.107,2.855,5.588,2.732,5.545,1.828,1.891,1.029
900,0.111,2.842,5.583,2.74,5.545,1.83,1.889,1.016
1000,0.112,2.841,5.585,2.743,5.545,1.829,1.888,1.014
1100,0.116,2.826,5.582,2.756,5.54,1.829,1.889,1.0
1200,0.116,2.825,5.584,2.759,5.534,1.828,1.889,0.998
1300,0.123,2.801,5.581,2.781,5.513,1.818,1.89,0.964
1400,0.128,2.774,5.586,2.811,5.496,1.813,1.889,0.931
1500,0.138,2.739,5.582,2.843,5.442,1.805,1.89,0.889
1600,0.138,2.735,5.575,2.84,5.375,1.806,1.891,0.886
1700,0.138,2.734,5.575,2.841,5.108,1.806,1.891,0.886
1800,0.142,2.717,5.573,2.857,5.123,1.806,1.891,0.869
1900,0.142,2.716,5.574,2.857,4.98,1.806,1.891,0.868
2000,0.149,2.687,5.57,2.883,4.898,1.804,1.892,0.838
2100,0.149,2.687,5.571,2.884,4.805,1.803,1.892,0.837
2200,0.15,2.687,5.571,2.885,4.658,1.802,1.891,0.836
2300,0.15,2.687,5.572,2.885,4.355,1.801,1.891,0.834
2400,0.154,2.669,5.57,2.901,4.254,1.799,1.892,0.815
2500,0.154,2.669,5.571,2.902,3.813,1.793,1.892,0.809
2600,0.153,2.669,5.569,2.9,3.83,1.786,1.891,0.801
2700,0.153,2.669,5.568,2.899,3.668,1.785,1.891,0.8
2800,0.154,2.669,5.568,2.899,3.576,1.785,1.89,0.799
2900,0.153,2.669,5.569,2.9,3.38,1.785,1.889,0.798
