0,0.894,4.156,9.694,5.538,4.159,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
100,0.941,0.334,4.974,4.64,4.159,0.585,0.598,0.596,0.6,0.564,0.591,0.6,0.611,0.005,0.036,0.001,0.003,0.006,0.0,0.002,0.009,0.001,0.062,0.023,0.001,0.002,0.016,0.022,0.0,0.009,0.0,0.008,0.02,0.0,0.004,0.041,0.002,0.008,0.012,0.009,0.024
200,0.999,0.031,4.41,4.379,4.159,0.666,0.652,0.674,0.67,0.628,0.655,0.674,0.67,0.001,0.022,0.002,0.008,0.001,0.0,0.001,0.008,0.0,0.06,0.02,0.001,0.003,0.012,0.023,0.001,0.004,0.0,0.011,0.011,0.0,0.001,0.045,0.007,0.009,0.005,0.007,0.013
300,0.999,0.016,4.331,4.316,4.159,0.675,0.666,0.681,0.68,0.638,0.666,0.682,0.679,0.001,0.023,0.002,0.008,0.001,0.0,0.001,0.008,0.0,0.064,0.019,0.001,0.003,0.012,0.023,0.002,0.004,0.0,0.012,0.012,0.0,0.0,0.047,0.008,0.009,0.005,0.007,0.013
400,1.0,0.01,4.299,4.289,4.159,0.679,0.672,0.683,0.684,0.643,0.671,0.685,0.682,0.001,0.023,0.002,0.008,0.001,0.0,0.001,0.008,0.0,0.065,0.019,0.001,0.002,0.012,0.023,0.002,0.004,0.0,0.012,0.012,0.0,0.0,0.048,0.008,0.009,0.005,0.007,0.013
500,0.999,0.008,4.282,4.274,4.159,0.681,0.675,0.684,0.686,0.645,0.673,0.687,0.684,0.001,0.023,0.002,0.009,0.001,0.0,0.001,0.008,0.0,0.066,0.018,0.001,0.002,0.012,0.023,0.002,0.004,0.0,0.012,0.012,0.0,0.0,0.049,0.008,0.009,0.005,0.007,0.013
600,1.0,0.007,4.273,4.266,4.159,0.683,0.677,0.685,0.687,0.647,0.674,0.687,0.685,0.001,0.023,0.002,0.009,0.001,0.0,0.001,0.008,0.0,0.067,0.018,0.001,0.002,0.012,0.022,0.002,0.004,0.0,0.012,0.012,0.0,0.0,0.049,0.009,0.009,0.004,0.007,0.013
700,1.0,0.006,4.267,4.26,4.159,0.684,0.678,0.685,0.687,0.648,0.675,0.688,0.685,0.001,0.023,0.002,0.01,0.001,0.0,0.001,0.007,0.0,0.068,0.018,0.001,0.002,0.012,0.021,0.002,0.004,0.0,0.012,0.012,0.0,0.0,0.049,0.009,0.008,0.004,0.007,0.013
800,1.0,0.006,4.262,4.256,4.159,0.685,0.678,0.685,0.687,0.65,0.675,0.688,0.686,0.001,0.023,0.002,0.01,0.001,0.0,0.001,0.007,0.0,0.069,0.018,0.001,0.002,0.012,0.02,0.002,0.004,0.0,0.012,0.012,0.0,0.0,0.048,0.01,0.008,0.004,0.007,0.013
900,1.0,0.006,4.257,4.252,4.159,0.685,0.679,0.685,0.688,0.653,0.675,0.688,0.686,0.001,0.023,0.002,0.011,0.001,0.0,0.001,0.007,0.0,0.07,0.018,0.001,0.002,0.012,0.02,0.002,0.004,0.0,0.012,0.012,0.0,0.0,0.048,0.011,0.008,0.004,0.007,0.013
