0,0.941,3.464,9.006,5.542,3.466,0.002
100,0.942,2.782,8.242,5.46,3.466,0.708
200,0.917,0.429,4.492,4.063,3.466,3.046
300,0.966,0.07,3.633,3.563,3.466,3.396
400,0.968,0.054,3.545,3.491,3.466,3.411
500,0.968,0.051,3.516,3.465,3.466,3.415
600,0.968,0.049,3.502,3.453,3.466,3.417
700,0.968,0.048,3.493,3.445,3.466,3.418
800,0.968,0.048,3.488,3.441,3.466,3.418
900,0.968,0.047,3.485,3.437,3.466,3.418
1000,0.968,0.047,3.482,3.435,3.466,3.418
1100,0.969,0.047,3.48,3.433,3.466,3.419
1200,0.968,0.047,3.478,3.431,3.466,3.419
1300,0.969,0.047,3.477,3.43,3.466,3.419
1400,0.968,0.047,3.476,3.429,3.466,3.419
1500,0.969,0.047,3.476,3.428,3.466,3.419
1600,0.969,0.047,3.475,3.428,3.466,3.419
1700,0.968,0.047,3.475,3.427,3.466,3.419
1800,0.969,0.047,3.474,3.427,3.466,3.419
1900,0.968,0.047,3.474,3.427,3.466,3.419
2000,0.968,0.047,3.474,3.427,3.466,3.419
2100,0.968,0.047,3.474,3.427,3.466,3.419
2200,0.968,0.047,3.474,3.427,3.466,3.419
2300,0.968,0.047,3.474,3.427,3.466,3.419
2400,0.968,0.047,3.474,3.427,3.466,3.419
2500,0.969,0.047,3.474,3.427,3.466,3.419
2600,0.968,0.047,3.474,3.427,3.466,3.419
2700,0.969,0.047,3.474,3.427,3.466,3.419
2800,0.969,0.047,3.474,3.427,3.466,3.419
2900,0.969,0.047,3.474,3.427,3.466,3.419
3000,0.969,0.047,3.474,3.427,3.466,3.419
3100,0.969,0.047,3.474,3.427,3.466,3.419
3200,0.969,0.047,3.474,3.427,3.466,3.419
3300,0.969,0.047,3.473,3.427,3.466,3.419
3400,0.968,0.047,3.473,3.427,3.466,3.419
3500,0.968,0.047,3.473,3.426,3.466,3.419
3600,0.968,0.047,3.473,3.426,3.466,3.419
3700,0.968,0.047,3.473,3.426,3.466,3.419
3800,0.968,0.047,3.473,3.426,3.466,3.419
3900,0.969,0.047,3.473,3.426,3.466,3.419
4000,0.969,0.047,3.473,3.426,3.466,3.419
4100,0.969,0.047,3.473,3.426,3.466,3.419
4200,0.968,0.047,3.473,3.426,3.466,3.419
4300,0.968,0.047,3.473,3.426,3.466,3.419
4400,0.969,0.047,3.473,3.426,3.466,3.419
4500,0.968,0.047,3.473,3.426,3.466,3.419
4600,0.969,0.047,3.473,3.426,3.466,3.419
4700,0.969,0.047,3.473,3.426,3.466,3.419
4800,0.968,0.047,3.473,3.426,3.466,3.419
4900,0.969,0.047,3.473,3.426,3.466,3.419
5000,0.969,0.047,3.473,3.426,3.422,3.419
5100,0.968,0.047,3.473,3.426,3.466,3.419
5200,0.969,0.047,3.473,3.426,3.466,3.419
5300,0.969,0.047,3.473,3.426,3.466,3.419
5400,0.968,0.047,3.473,3.426,3.466,3.419
5500,0.968,0.047,3.473,3.426,3.466,3.419
5600,0.968,0.047,3.473,3.426,3.466,3.419
5700,0.969,0.047,3.473,3.426,3.422,3.419
5800,0.969,0.047,3.473,3.426,3.466,3.419
5900,0.969,0.047,3.473,3.426,3.422,3.419
6000,0.969,0.047,3.473,3.426,3.466,3.419
6100,0.969,0.047,3.473,3.426,3.422,3.419
6200,0.968,0.047,3.473,3.426,3.466,3.419
6300,0.968,0.047,3.473,3.426,3.466,3.419
6400,0.968,0.047,3.473,3.426,3.422,3.419
6500,0.969,0.047,3.473,3.426,3.422,3.419
6600,0.969,0.047,3.473,3.426,3.466,3.419
6700,0.969,0.047,3.473,3.426,3.422,3.419
6800,0.969,0.047,3.473,3.426,3.422,3.419
6900,0.969,0.047,3.473,3.426,3.422,3.419
7000,0.969,0.047,3.472,3.426,3.422,3.419
7100,0.968,0.047,3.472,3.426,3.466,3.419
7200,0.969,0.047,3.472,3.426,3.466,3.419
7300,0.968,0.047,3.472,3.426,3.466,3.419
7400,0.969,0.047,3.472,3.426,3.466,3.419
7500,0.968,0.047,3.472,3.426,3.422,3.419
7600,0.968,0.047,3.472,3.426,3.466,3.419
7700,0.969,0.047,3.472,3.426,3.422,3.419
7800,0.968,0.047,3.472,3.426,3.422,3.419
7900,0.968,0.047,3.472,3.426,3.466,3.419
8000,0.968,0.047,3.472,3.425,3.422,3.419
8100,0.969,0.047,3.472,3.425,3.422,3.419
8200,0.969,0.047,3.472,3.425,3.422,3.419
8300,0.968,0.047,3.472,3.425,3.422,3.419
8400,0.968,0.047,3.472,3.425,3.466,3.419
8500,0.968,0.047,3.472,3.425,3.422,3.419
8600,0.968,0.047,3.472,3.425,3.422,3.419
8700,0.968,0.047,3.472,3.425,3.422,3.419
8800,0.969,0.047,3.472,3.425,3.422,3.419
8900,0.968,0.047,3.472,3.425,3.422,3.419
9000,0.969,0.047,3.472,3.425,3.422,3.419
9100,0.969,0.047,3.472,3.425,3.466,3.419
9200,0.968,0.047,3.472,3.425,3.422,3.419
9300,0.969,0.047,3.472,3.425,3.422,3.419
9400,0.969,0.047,3.472,3.425,3.466,3.419
9500,0.969,0.047,3.472,3.425,3.422,3.419
9600,0.968,0.047,3.472,3.425,3.422,3.419
9700,0.969,0.047,3.472,3.425,3.422,3.419
9800,0.969,0.047,3.472,3.425,3.422,3.419
9900,0.968,0.047,3.472,3.425,3.422,3.419
