0,0.884,4.158,9.692,5.534,4.159,0.001
100,0.889,4.152,9.694,5.542,4.159,0.007
200,0.866,3.758,9.231,5.473,4.159,0.407
300,0.844,3.447,8.796,5.349,4.159,0.714
400,0.786,3.206,8.287,5.081,4.159,0.955
500,0.612,2.955,7.332,4.377,4.159,1.206
600,0.386,2.831,6.227,3.396,4.159,1.329
700,0.266,2.696,5.458,2.762,4.159,1.465
800,0.199,2.455,4.794,2.339,4.159,1.706
900,0.169,2.341,4.58,2.239,4.159,1.819
1000,0.163,2.198,4.441,2.244,4.159,1.962
1100,0.159,2.135,4.373,2.238,4.159,2.025
1200,0.156,2.11,4.323,2.213,4.159,2.049
1300,0.157,2.093,4.275,2.182,4.159,2.066
1400,0.156,2.086,4.263,2.177,4.159,2.073
1500,0.156,2.083,4.258,2.176,4.159,2.076
1600,0.156,2.08,4.255,2.175,4.159,2.079
1700,0.156,2.079,4.253,2.175,4.159,2.08
1800,0.157,2.078,4.252,2.175,4.159,2.081
1900,0.157,2.077,4.251,2.174,4.159,2.082
2000,0.156,2.076,4.251,2.174,4.159,2.083
2100,0.156,2.076,4.25,2.175,4.159,2.083
2200,0.156,2.075,4.25,2.175,4.159,2.084
2300,0.156,2.075,4.25,2.175,4.159,2.084
2400,0.157,2.075,4.25,2.175,4.159,2.084
2500,0.156,2.075,4.25,2.175,4.159,2.084
2600,0.156,2.074,4.25,2.175,4.159,2.084
2700,0.156,2.074,4.25,2.175,4.137,2.085
2800,0.156,2.074,4.25,2.176,4.159,2.085
2900,0.156,2.074,4.25,2.176,4.159,2.085
3000,0.156,2.074,4.25,2.176,4.159,2.085
3100,0.157,2.074,4.25,2.176,4.137,2.085
3200,0.157,2.074,4.25,2.176,4.051,2.085
3300,0.156,2.074,4.25,2.176,4.051,2.085
3400,0.157,2.074,4.25,2.177,4.064,2.085
3500,0.157,2.074,4.25,2.177,4.116,2.085
3600,0.157,2.074,4.25,2.177,4.086,2.085
3700,0.156,2.074,4.251,2.177,3.982,2.085
3800,0.156,2.073,4.251,2.177,3.956,2.085
3900,0.157,2.073,4.251,2.177,4.007,2.086
4000,0.156,2.073,4.251,2.177,4.034,2.086
4100,0.157,2.073,4.251,2.177,3.948,2.086
4200,0.156,2.073,4.25,2.177,3.691,2.086
4300,0.156,2.073,4.25,2.177,3.509,2.086
4400,0.156,2.073,4.25,2.177,3.574,2.086
4500,0.157,2.073,4.25,2.177,3.552,2.086
4600,0.156,2.073,4.25,2.177,3.654,2.086
4700,0.156,2.073,4.25,2.177,3.449,2.086
4800,0.156,2.073,4.25,2.177,3.472,2.086
4900,0.156,2.073,4.25,2.177,3.071,2.086
5000,0.157,2.073,4.25,2.177,3.027,2.086
5100,0.156,2.073,4.25,2.177,3.158,2.086
5200,0.156,2.073,4.25,2.177,3.234,2.086
5300,0.156,2.073,4.25,2.177,3.096,2.086
5400,0.156,2.073,4.25,2.177,3.046,2.086
5500,0.156,2.073,4.25,2.177,3.004,2.086
5600,0.157,2.073,4.25,2.177,2.953,2.086
5700,0.156,2.073,4.25,2.177,2.773,2.086
5800,0.156,2.073,4.25,2.177,2.596,2.086
5900,0.156,2.073,4.25,2.177,2.756,2.086
6000,0.156,2.073,4.25,2.177,2.628,2.086
6100,0.157,2.073,4.25,2.177,2.528,2.086
6200,0.156,2.073,4.25,2.177,2.554,2.086
6300,0.156,2.073,4.25,2.177,2.431,2.086
6400,0.156,2.073,4.25,2.177,2.467,2.086
6500,0.157,2.073,4.25,2.177,2.543,2.086
6600,0.156,2.073,4.25,2.177,2.379,2.086
6700,0.157,2.073,4.25,2.177,2.659,2.086
6800,0.157,2.073,4.25,2.177,2.345,2.086
6900,0.156,2.073,4.25,2.177,2.549,2.086
7000,0.156,2.073,4.25,2.177,2.276,2.086
7100,0.156,2.073,4.25,2.177,2.324,2.086
7200,0.157,2.073,4.25,2.177,2.214,2.086
7300,0.156,2.073,4.25,2.177,2.349,2.086
7400,0.156,2.073,4.25,2.177,2.337,2.086
7500,0.156,2.073,4.25,2.177,2.434,2.086
7600,0.157,2.073,4.25,2.177,2.171,2.086
7700,0.156,2.073,4.25,2.177,2.294,2.086
7800,0.156,2.073,4.25,2.177,2.318,2.086
7900,0.157,2.073,4.25,2.177,2.394,2.086
8000,0.156,2.073,4.25,2.177,2.271,2.086
8100,0.156,2.073,4.25,2.177,2.179,2.086
8200,0.156,2.073,4.25,2.177,2.353,2.086
8300,0.156,2.073,4.25,2.177,2.171,2.086
8400,0.156,2.073,4.25,2.177,2.427,2.086
8500,0.156,2.073,4.25,2.177,2.416,2.086
8600,0.156,2.073,4.25,2.177,2.253,2.086
8700,0.157,2.073,4.25,2.177,2.362,2.086
8800,0.156,2.072,4.25,2.177,2.372,2.086
8900,0.157,2.072,4.25,2.177,2.271,2.086
9000,0.156,2.072,4.25,2.177,2.255,2.086
9100,0.156,2.072,4.249,2.177,2.224,2.086
9200,0.157,2.072,4.249,2.177,2.129,2.086
9300,0.156,2.072,4.249,2.177,2.237,2.086
9400,0.156,2.072,4.249,2.177,2.444,2.086
9500,0.156,2.072,4.249,2.177,2.143,2.086
9600,0.156,2.072,4.249,2.177,2.125,2.086
9700,0.156,2.072,4.249,2.177,2.137,2.086
9800,0.156,2.072,4.249,2.177,2.186,2.086
9900,0.157,2.072,4.249,2.177,2.132,2.086
