0,0.88,4.156,9.672,5.516,4.159,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.865,3.838,9.313,5.475,4.159,0.068,0.045,0.061,0.036,0.028,0.035,0.064,0.066,0.005,0.007,0.002,0.003,0.003,0.007,0.007,0.005,0.001,0.001,0.002,0.005,0.005,0.001,0.002,0.002,0.007,0.006,0.001,0.002,0.001,0.003,0.001,0.002,0.002,0.002,0.002,0.005
200,0.648,3.092,7.645,4.553,4.159,0.301,0.267,0.293,0.187,0.222,0.202,0.29,0.279,0.114,0.125,0.024,0.099,0.048,0.11,0.106,0.117,0.011,0.068,0.027,0.109,0.095,0.009,0.075,0.025,0.124,0.091,0.031,0.055,0.002,0.035,0.052,0.061,0.071,0.013,0.05,0.072
300,0.572,2.583,6.764,4.181,4.159,0.383,0.363,0.383,0.32,0.349,0.334,0.391,0.392,0.141,0.158,0.007,0.164,0.032,0.126,0.119,0.181,0.001,0.073,0.002,0.167,0.115,0.003,0.084,0.001,0.195,0.085,0.033,0.136,0.016,0.029,0.076,0.055,0.098,0.002,0.045,0.049
400,0.529,2.19,6.139,3.948,4.159,0.444,0.419,0.427,0.45,0.402,0.443,0.451,0.486,0.124,0.146,0.006,0.203,0.027,0.101,0.105,0.213,0.006,0.044,0.001,0.187,0.114,0.014,0.066,0.002,0.23,0.063,0.025,0.253,0.048,0.024,0.06,0.036,0.058,0.021,0.031,0.022
500,0.507,1.85,5.614,3.764,4.159,0.482,0.469,0.47,0.521,0.512,0.52,0.503,0.585,0.105,0.127,0.008,0.281,0.028,0.09,0.098,0.266,0.008,0.046,0.001,0.206,0.12,0.013,0.068,0.002,0.255,0.071,0.013,0.345,0.056,0.024,0.036,0.048,0.049,0.025,0.037,0.016
600,0.494,1.596,5.236,3.64,4.159,0.516,0.525,0.52,0.558,0.577,0.569,0.548,0.631,0.109,0.117,0.013,0.304,0.048,0.074,0.093,0.35,0.003,0.047,0.001,0.2,0.135,0.007,0.059,0.0,0.245,0.094,0.008,0.369,0.059,0.024,0.037,0.047,0.043,0.019,0.046,0.014
700,0.492,1.369,4.954,3.585,4.159,0.552,0.57,0.56,0.579,0.602,0.613,0.589,0.657,0.104,0.112,0.007,0.301,0.062,0.066,0.083,0.427,0.004,0.042,0.006,0.192,0.137,0.008,0.05,0.004,0.229,0.107,0.003,0.306,0.083,0.022,0.044,0.04,0.036,0.014,0.059,0.01
800,0.492,1.209,4.736,3.527,4.159,0.592,0.594,0.584,0.611,0.631,0.644,0.619,0.667,0.097,0.108,0.003,0.322,0.058,0.064,0.074,0.469,0.004,0.036,0.007,0.193,0.136,0.007,0.044,0.007,0.22,0.115,0.001,0.289,0.093,0.024,0.042,0.035,0.031,0.013,0.06,0.009
900,0.52,1.094,4.638,3.544,4.159,0.616,0.603,0.578,0.626,0.645,0.655,0.633,0.674,0.088,0.103,0.004,0.316,0.066,0.06,0.065,0.455,0.004,0.037,0.007,0.196,0.129,0.006,0.049,0.01,0.211,0.109,0.001,0.28,0.095,0.024,0.046,0.034,0.033,0.011,0.059,0.008
1000,0.541,1.002,4.565,3.564,4.159,0.635,0.617,0.582,0.636,0.655,0.651,0.643,0.677,0.086,0.102,0.003,0.316,0.063,0.062,0.064,0.432,0.007,0.035,0.006,0.204,0.122,0.007,0.051,0.014,0.211,0.103,0.002,0.254,0.105,0.02,0.043,0.034,0.034,0.01,0.055,0.008
1100,0.593,0.885,4.489,3.604,4.159,0.646,0.624,0.592,0.647,0.661,0.662,0.653,0.679,0.082,0.087,0.004,0.316,0.046,0.062,0.062,0.394,0.011,0.037,0.011,0.216,0.119,0.007,0.043,0.03,0.197,0.113,0.004,0.199,0.117,0.016,0.03,0.032,0.034,0.004,0.039,0.009
1200,0.613,0.798,4.424,3.626,4.159,0.653,0.646,0.589,0.659,0.667,0.666,0.659,0.681,0.081,0.072,0.005,0.317,0.045,0.062,0.061,0.357,0.014,0.04,0.011,0.229,0.113,0.004,0.033,0.041,0.176,0.105,0.004,0.192,0.119,0.014,0.03,0.031,0.034,0.003,0.037,0.009
1300,0.619,0.751,4.366,3.615,4.159,0.658,0.654,0.617,0.664,0.67,0.669,0.666,0.683,0.08,0.069,0.005,0.317,0.043,0.063,0.061,0.364,0.014,0.039,0.012,0.229,0.113,0.004,0.033,0.047,0.171,0.107,0.004,0.187,0.119,0.014,0.031,0.031,0.034,0.003,0.035,0.009
1400,0.623,0.728,4.335,3.607,4.159,0.66,0.658,0.627,0.667,0.671,0.673,0.67,0.685,0.08,0.068,0.005,0.316,0.042,0.063,0.061,0.367,0.014,0.038,0.013,0.229,0.112,0.003,0.032,0.051,0.169,0.108,0.004,0.184,0.118,0.014,0.032,0.031,0.034,0.002,0.034,0.009
1500,0.635,0.698,4.328,3.629,4.159,0.662,0.646,0.633,0.669,0.672,0.678,0.673,0.685,0.07,0.067,0.005,0.316,0.041,0.064,0.061,0.346,0.01,0.03,0.018,0.207,0.102,0.003,0.032,0.054,0.169,0.109,0.004,0.181,0.118,0.014,0.033,0.031,0.034,0.002,0.032,0.008
1600,0.638,0.672,4.3,3.628,4.159,0.663,0.663,0.636,0.671,0.673,0.681,0.675,0.686,0.068,0.065,0.005,0.315,0.041,0.064,0.061,0.358,0.009,0.028,0.02,0.204,0.097,0.003,0.031,0.057,0.163,0.109,0.005,0.181,0.117,0.014,0.033,0.031,0.034,0.002,0.032,0.008
1700,0.64,0.664,4.291,3.627,4.159,0.663,0.664,0.637,0.672,0.674,0.683,0.677,0.687,0.067,0.064,0.006,0.315,0.04,0.064,0.061,0.363,0.009,0.028,0.021,0.202,0.096,0.003,0.031,0.058,0.16,0.108,0.005,0.181,0.117,0.014,0.034,0.031,0.034,0.002,0.032,0.008
