0,0.783,4.851,10.39,5.538,4.852,0.0,0.0,0.0
100,0.723,4.369,9.707,5.338,4.852,0.294,0.293,0.088
200,0.478,3.067,7.41,4.343,4.852,1.288,1.351,0.842
300,0.373,2.084,5.858,3.774,4.852,1.971,2.03,1.225
400,0.349,1.583,5.139,3.556,4.852,2.262,2.351,1.342
500,0.355,1.454,4.966,3.512,4.852,2.339,2.43,1.369
600,0.355,1.422,4.922,3.5,4.852,2.358,2.446,1.375
700,0.364,1.385,4.913,3.528,4.852,2.362,2.445,1.34
800,0.369,1.364,4.895,3.531,4.852,2.367,2.451,1.329
900,0.376,1.337,4.886,3.549,4.852,2.367,2.454,1.305
1000,0.376,1.334,4.883,3.549,4.852,2.368,2.455,1.305
1100,0.376,1.332,4.881,3.549,4.852,2.369,2.456,1.305
1200,0.384,1.307,4.881,3.575,4.852,2.369,2.458,1.282
1300,0.383,1.305,4.879,3.575,4.852,2.37,2.459,1.281
1400,0.384,1.304,4.879,3.575,4.852,2.37,2.459,1.281
1500,0.384,1.303,4.879,3.576,4.852,2.37,2.459,1.28
1600,0.384,1.303,4.88,3.576,4.852,2.369,2.459,1.28
1700,0.384,1.303,4.88,3.577,4.852,2.369,2.459,1.279
1800,0.391,1.28,4.881,3.602,4.852,2.369,2.458,1.255
1900,0.392,1.278,4.881,3.602,4.852,2.37,2.458,1.255
2000,0.392,1.278,4.882,3.604,4.852,2.369,2.458,1.253
2100,0.408,1.232,4.884,3.652,4.852,2.367,2.458,1.205
2200,0.415,1.216,4.883,3.667,4.852,2.375,2.459,1.198
2300,0.415,1.215,4.881,3.666,4.852,2.377,2.459,1.199
2400,0.423,1.193,4.88,3.687,4.852,2.377,2.459,1.177
2500,0.438,1.157,4.881,3.724,4.852,2.388,2.459,1.152
2600,0.438,1.156,4.877,3.721,4.852,2.391,2.46,1.155
2700,0.438,1.155,4.877,3.721,4.852,2.391,2.46,1.155
2800,0.438,1.155,4.877,3.722,4.852,2.391,2.459,1.154
2900,0.446,1.145,4.878,3.732,4.841,2.391,2.456,1.14
3000,0.446,1.144,4.876,3.731,4.852,2.392,2.458,1.142
3100,0.446,1.144,4.876,3.732,4.841,2.392,2.458,1.141
3200,0.446,1.144,4.876,3.732,4.826,2.392,2.458,1.141
3300,0.446,1.144,4.876,3.732,4.852,2.391,2.458,1.141
3400,0.446,1.144,4.876,3.732,4.809,2.391,2.458,1.141
3500,0.446,1.144,4.876,3.732,4.783,2.391,2.458,1.141
3600,0.446,1.144,4.876,3.733,4.684,2.391,2.458,1.141
3700,0.446,1.143,4.876,3.733,4.617,2.391,2.458,1.14
3800,0.446,1.143,4.876,3.733,4.649,2.391,2.457,1.14
3900,0.446,1.143,4.876,3.733,4.554,2.391,2.457,1.14
4000,0.446,1.143,4.877,3.733,4.425,2.391,2.457,1.14
4100,0.446,1.143,4.877,3.734,4.457,2.391,2.457,1.139
4200,0.462,1.108,4.883,3.774,4.634,2.388,2.444,1.087
4300,0.462,1.104,4.875,3.772,4.56,2.39,2.448,1.09
4400,0.462,1.104,4.876,3.772,4.448,2.39,2.448,1.089
4500,0.461,1.104,4.876,3.772,4.43,2.39,2.447,1.089
4600,0.462,1.104,4.876,3.772,4.309,2.39,2.447,1.089
4700,0.47,1.082,4.876,3.794,4.471,2.39,2.446,1.067
4800,0.47,1.082,4.876,3.793,4.394,2.39,2.447,1.067
4900,0.478,1.065,4.876,3.81,4.375,2.39,2.437,1.04
5000,0.485,1.044,4.875,3.831,4.305,2.398,2.438,1.028
5100,0.485,1.044,4.875,3.831,4.317,2.399,2.438,1.029
5200,0.485,1.044,4.875,3.831,4.272,2.399,2.438,1.029
5300,0.485,1.044,4.875,3.831,4.193,2.399,2.438,1.029
5400,0.486,1.044,4.875,3.831,4.199,2.399,2.438,1.028
5500,0.485,1.044,4.875,3.831,4.255,2.399,2.438,1.028
5600,0.485,1.044,4.875,3.831,4.13,2.399,2.438,1.028
5700,0.485,1.044,4.875,3.831,4.139,2.399,2.438,1.028
5800,0.486,1.044,4.875,3.831,4.156,2.399,2.438,1.028
5900,0.484,1.044,4.875,3.832,4.063,2.399,2.438,1.028
6000,0.485,1.044,4.875,3.832,4.233,2.399,2.437,1.028
6100,0.485,1.044,4.876,3.832,3.996,2.398,2.437,1.027
6200,0.485,1.044,4.876,3.832,4.06,2.398,2.437,1.027
6300,0.485,1.044,4.876,3.832,3.97,2.398,2.437,1.027
6400,0.485,1.044,4.876,3.833,4.046,2.398,2.437,1.027
6500,0.485,1.044,4.876,3.833,3.913,2.398,2.437,1.026
6600,0.485,1.044,4.877,3.833,4.001,2.397,2.437,1.026
6700,0.486,1.044,4.877,3.834,3.958,2.397,2.437,1.025
6800,0.485,1.043,4.878,3.834,3.912,2.396,2.437,1.024
6900,0.485,1.043,4.878,3.835,3.875,2.395,2.437,1.023
7000,0.485,1.043,4.879,3.836,3.953,2.393,2.437,1.021
7100,0.485,1.043,4.881,3.838,3.86,2.388,2.437,1.016
7200,0.486,1.043,4.877,3.834,3.976,2.369,2.437,0.997
7300,0.485,1.043,4.875,3.832,4.021,2.369,2.437,0.997
7400,0.485,1.043,4.875,3.832,3.949,2.369,2.437,0.997
7500,0.485,1.043,4.875,3.832,3.945,2.369,2.437,0.997
7600,0.485,1.043,4.875,3.832,3.906,2.369,2.437,0.997
7700,0.485,1.043,4.875,3.832,3.947,2.369,2.437,0.997
7800,0.485,1.043,4.875,3.832,3.88,2.369,2.437,0.997
7900,0.485,1.043,4.875,3.832,3.942,2.369,2.437,0.997
8000,0.485,1.043,4.875,3.832,3.95,2.369,2.437,0.997
8100,0.485,1.043,4.875,3.832,3.93,2.369,2.437,0.997
8200,0.485,1.043,4.875,3.832,3.89,2.369,2.437,0.997
8300,0.485,1.043,4.875,3.832,3.886,2.369,2.437,0.997
8400,0.485,1.043,4.876,3.832,3.871,2.369,2.437,0.997
8500,0.485,1.043,4.876,3.832,3.877,2.369,2.437,0.997
8600,0.486,1.043,4.876,3.832,3.901,2.369,2.437,0.996
8700,0.501,1.014,4.875,3.862,4.29,2.363,2.431,0.956
8800,0.501,1.014,4.875,3.861,3.903,2.364,2.431,0.957
8900,0.501,1.013,4.875,3.861,3.909,2.364,2.431,0.957
9000,0.501,1.013,4.875,3.861,3.947,2.364,2.431,0.957
9100,0.501,1.013,4.875,3.861,3.901,2.364,2.431,0.957
9200,0.501,1.013,4.875,3.861,3.905,2.364,2.431,0.957
9300,0.501,1.013,4.875,3.861,3.891,2.364,2.431,0.957
9400,0.501,1.013,4.875,3.861,3.901,2.364,2.431,0.957
9500,0.501,1.013,4.875,3.861,3.879,2.364,2.431,0.956
9600,0.501,1.013,4.875,3.861,3.937,2.364,2.431,0.956
9700,0.501,1.013,4.875,3.861,3.912,2.364,2.431,0.956
9800,0.501,1.013,4.875,3.861,3.944,2.364,2.431,0.956
9900,0.501,1.013,4.875,3.861,3.893,2.364,2.431,0.956
