0,0.944,3.464,8.996,5.532,3.466,0.002
100,0.944,3.441,8.978,5.537,3.466,0.026
200,0.935,2.99,8.428,5.438,3.466,0.48
300,0.923,2.816,8.153,5.336,3.466,0.65
400,0.912,2.719,7.957,5.238,3.466,0.748
500,0.889,2.616,7.661,5.045,3.466,0.85
600,0.772,2.406,6.956,4.55,3.466,1.064
700,0.477,1.96,5.192,3.232,3.466,1.51
800,0.337,1.681,4.249,2.568,3.466,1.787
900,0.288,1.539,3.868,2.329,3.466,1.928
1000,0.285,1.438,3.727,2.289,3.466,2.029
1100,0.283,1.39,3.666,2.275,3.466,2.076
1200,0.282,1.377,3.642,2.264,3.466,2.089
1300,0.282,1.371,3.604,2.233,3.466,2.095
1400,0.282,1.366,3.536,2.17,3.466,2.1
1500,0.282,1.364,3.502,2.139,3.466,2.102
1600,0.282,1.362,3.49,2.128,3.466,2.104
1700,0.282,1.361,3.484,2.123,3.466,2.104
1800,0.282,1.361,3.481,2.12,3.466,2.105
1900,0.282,1.36,3.478,2.118,3.466,2.105
2000,0.282,1.36,3.477,2.117,3.466,2.106
2100,0.282,1.36,3.476,2.116,3.466,2.106
2200,0.281,1.36,3.475,2.116,3.466,2.106
2300,0.282,1.359,3.475,2.115,3.466,2.106
2400,0.281,1.359,3.474,2.115,3.466,2.106
2500,0.281,1.359,3.474,2.115,3.466,2.107
2600,0.282,1.359,3.474,2.115,3.466,2.107
2700,0.282,1.359,3.474,2.115,3.466,2.107
2800,0.281,1.359,3.474,2.115,3.466,2.107
2900,0.282,1.359,3.474,2.115,3.466,2.107
3000,0.282,1.359,3.474,2.115,3.466,2.107
3100,0.282,1.359,3.474,2.115,3.466,2.107
3200,0.282,1.359,3.474,2.115,3.466,2.107
3300,0.281,1.359,3.474,2.115,3.466,2.107
3400,0.282,1.359,3.474,2.115,3.466,2.107
3500,0.282,1.359,3.475,2.116,3.466,2.107
3600,0.282,1.359,3.475,2.116,3.466,2.107
3700,0.281,1.359,3.475,2.116,3.466,2.107
3800,0.282,1.359,3.475,2.116,3.466,2.107
3900,0.282,1.359,3.475,2.116,3.466,2.107
4000,0.282,1.359,3.475,2.116,3.466,2.107
4100,0.282,1.359,3.475,2.116,3.466,2.107
4200,0.282,1.359,3.475,2.116,3.466,2.107
4300,0.281,1.359,3.475,2.116,3.466,2.107
4400,0.282,1.359,3.475,2.116,3.466,2.107
4500,0.282,1.359,3.475,2.116,3.466,2.107
4600,0.283,1.359,3.475,2.116,3.466,2.107
4700,0.282,1.359,3.475,2.116,3.466,2.107
4800,0.282,1.359,3.475,2.116,3.466,2.107
4900,0.281,1.359,3.475,2.116,3.466,2.107
5000,0.282,1.359,3.475,2.116,3.466,2.107
5100,0.282,1.359,3.475,2.116,3.466,2.107
5200,0.282,1.359,3.475,2.116,3.466,2.107
5300,0.282,1.359,3.475,2.116,3.466,2.107
5400,0.282,1.359,3.475,2.116,3.466,2.107
5500,0.281,1.359,3.475,2.116,3.379,2.107
5600,0.282,1.359,3.475,2.116,3.379,2.107
5700,0.282,1.359,3.475,2.116,3.379,2.107
5800,0.282,1.359,3.475,2.116,3.422,2.107
5900,0.282,1.359,3.475,2.116,3.336,2.107
6000,0.281,1.359,3.475,2.116,3.336,2.107
6100,0.282,1.359,3.475,2.116,3.146,2.107
6200,0.282,1.359,3.475,2.116,3.189,2.107
6300,0.281,1.359,3.475,2.116,3.276,2.107
6400,0.282,1.359,3.475,2.116,3.162,2.107
6500,0.282,1.359,3.475,2.116,3.233,2.107
6600,0.282,1.359,3.475,2.116,3.146,2.107
6700,0.282,1.359,3.475,2.116,3.086,2.107
6800,0.282,1.359,3.475,2.116,3.146,2.107
6900,0.282,1.359,3.475,2.116,3.119,2.107
7000,0.282,1.359,3.475,2.116,2.851,2.107
7100,0.281,1.359,3.475,2.116,2.868,2.107
7200,0.282,1.359,3.475,2.116,2.765,2.107
7300,0.282,1.359,3.474,2.116,2.694,2.107
7400,0.282,1.359,3.474,2.116,2.956,2.107
7500,0.282,1.359,3.474,2.116,2.662,2.107
7600,0.282,1.359,3.474,2.116,2.748,2.107
7700,0.283,1.359,3.474,2.116,2.645,2.107
7800,0.282,1.359,3.474,2.116,2.637,2.107
7900,0.282,1.359,3.474,2.116,2.557,2.107
8000,0.282,1.359,3.474,2.116,2.54,2.107
8100,0.282,1.359,3.474,2.115,2.212,2.107
8200,0.282,1.359,3.474,2.115,2.564,2.107
8300,0.282,1.359,3.474,2.115,2.383,2.107
8400,0.282,1.359,3.474,2.115,2.315,2.107
8500,0.282,1.359,3.474,2.115,2.239,2.107
8600,0.282,1.359,3.474,2.115,2.472,2.107
8700,0.282,1.359,3.474,2.115,2.315,2.107
8800,0.282,1.359,3.474,2.115,2.299,2.107
8900,0.282,1.359,3.474,2.115,2.342,2.107
9000,0.281,1.359,3.474,2.115,2.239,2.107
9100,0.282,1.359,3.474,2.115,2.315,2.107
9200,0.281,1.359,3.474,2.115,2.169,2.107
9300,0.282,1.359,3.474,2.115,2.272,2.107
9400,0.282,1.359,3.474,2.115,2.344,2.107
9500,0.282,1.359,3.474,2.115,2.361,2.107
9600,0.282,1.359,3.474,2.115,2.169,2.107
9700,0.282,1.359,3.474,2.115,2.255,2.107
9800,0.281,1.359,3.474,2.115,2.315,2.107
9900,0.282,1.359,3.474,2.115,2.361,2.107
