0,0.952,3.459,8.995,5.535,3.466,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.887,1.547,6.383,4.836,3.466,0.338,0.338,0.369,0.296,0.294,0.325,0.34,0.345,0.081,0.095,0.008,0.033,0.0,0.0,0.011,0.119,0.0,0.001,0.0,0.002,0.002,0.0,0.004,0.023,0.022,0.008,0.045,0.0,0.023,0.036,0.019,0.0,0.025,0.064,0.018,0.102
200,0.961,0.222,4.293,4.071,3.466,0.587,0.601,0.562,0.601,0.545,0.618,0.561,0.61,0.072,0.122,0.018,0.025,0.032,0.0,0.022,0.121,0.002,0.0,0.01,0.046,0.008,0.0,0.0,0.007,0.016,0.02,0.059,0.003,0.029,0.024,0.017,0.002,0.069,0.091,0.007,0.105
300,0.998,0.057,3.955,3.898,3.466,0.623,0.642,0.608,0.64,0.606,0.652,0.602,0.648,0.069,0.126,0.017,0.015,0.038,0.001,0.025,0.121,0.001,0.001,0.01,0.051,0.008,0.0,0.001,0.006,0.017,0.024,0.047,0.003,0.031,0.022,0.025,0.007,0.047,0.091,0.008,0.102
400,0.998,0.028,3.839,3.81,3.466,0.635,0.653,0.626,0.652,0.63,0.661,0.616,0.662,0.068,0.128,0.017,0.016,0.04,0.001,0.026,0.121,0.002,0.001,0.01,0.051,0.008,0.001,0.001,0.006,0.018,0.026,0.053,0.003,0.031,0.021,0.023,0.007,0.047,0.092,0.008,0.101
500,0.999,0.018,3.776,3.758,3.466,0.642,0.658,0.637,0.659,0.644,0.665,0.624,0.669,0.067,0.128,0.017,0.016,0.042,0.002,0.027,0.121,0.002,0.001,0.011,0.051,0.008,0.001,0.001,0.006,0.018,0.027,0.057,0.002,0.031,0.02,0.022,0.008,0.047,0.092,0.009,0.1
600,0.999,0.013,3.736,3.723,3.466,0.646,0.661,0.644,0.663,0.653,0.667,0.629,0.674,0.067,0.128,0.017,0.017,0.042,0.002,0.027,0.121,0.002,0.002,0.011,0.051,0.007,0.001,0.001,0.006,0.018,0.028,0.06,0.002,0.031,0.02,0.021,0.008,0.048,0.093,0.009,0.1
700,0.999,0.01,3.708,3.698,3.466,0.649,0.662,0.649,0.667,0.66,0.668,0.633,0.676,0.067,0.128,0.017,0.017,0.043,0.002,0.028,0.121,0.002,0.002,0.011,0.051,0.007,0.001,0.001,0.006,0.018,0.029,0.063,0.002,0.031,0.019,0.02,0.008,0.048,0.093,0.009,0.099
800,1.0,0.008,3.688,3.68,3.466,0.651,0.664,0.652,0.669,0.664,0.669,0.636,0.678,0.066,0.128,0.017,0.017,0.043,0.002,0.028,0.121,0.002,0.002,0.011,0.051,0.007,0.001,0.001,0.006,0.018,0.029,0.064,0.002,0.031,0.019,0.02,0.008,0.048,0.094,0.009,0.099
900,1.0,0.007,3.673,3.666,3.466,0.652,0.664,0.655,0.671,0.668,0.669,0.638,0.68,0.066,0.128,0.017,0.017,0.043,0.002,0.028,0.121,0.002,0.001,0.011,0.051,0.007,0.001,0.002,0.006,0.018,0.03,0.065,0.002,0.031,0.019,0.019,0.008,0.048,0.094,0.009,0.099
