0,0.881,4.157,9.692,5.535,4.159,0.001,0.001,-0.0
100,0.83,3.695,9.009,5.315,4.159,0.265,0.267,0.05
200,0.648,1.906,6.295,4.389,4.159,1.679,1.522,0.936
300,0.649,0.996,4.933,3.937,4.159,2.271,2.266,1.368
400,0.687,0.649,4.448,3.799,4.159,2.471,2.536,1.495
500,0.691,0.569,4.317,3.748,4.159,2.542,2.591,1.543
600,0.705,0.527,4.267,3.739,4.159,2.563,2.611,1.543
700,0.706,0.514,4.241,3.726,4.159,2.579,2.622,1.556
800,0.708,0.502,4.236,3.734,4.159,2.577,2.629,1.548
900,0.721,0.475,4.219,3.744,4.159,2.59,2.631,1.537
1000,0.735,0.446,4.209,3.763,4.159,2.592,2.637,1.516
1100,0.734,0.442,4.201,3.759,4.159,2.596,2.641,1.52
1200,0.736,0.44,4.2,3.76,4.159,2.595,2.643,1.519
1300,0.75,0.42,4.196,3.776,4.159,2.6,2.644,1.505
1400,0.75,0.417,4.192,3.775,4.159,2.602,2.646,1.506
1500,0.751,0.416,4.191,3.775,4.159,2.602,2.647,1.506
1600,0.766,0.383,4.191,3.808,4.159,2.604,2.647,1.475
1700,0.765,0.381,4.187,3.807,4.159,2.607,2.648,1.476
1800,0.766,0.38,4.187,3.806,4.159,2.607,2.648,1.477
1900,0.766,0.38,4.187,3.806,4.159,2.607,2.648,1.477
2000,0.766,0.38,4.187,3.807,4.159,2.607,2.648,1.476
2100,0.766,0.38,4.188,3.808,4.159,2.607,2.647,1.475
2200,0.781,0.359,4.19,3.831,4.159,2.607,2.655,1.462
2300,0.782,0.358,4.188,3.83,4.159,2.607,2.657,1.463
2400,0.781,0.358,4.188,3.83,4.159,2.607,2.657,1.463
2500,0.782,0.358,4.188,3.83,4.159,2.607,2.657,1.463
2600,0.781,0.358,4.188,3.83,4.159,2.607,2.657,1.463
2700,0.782,0.358,4.188,3.83,4.159,2.606,2.658,1.463
2800,0.782,0.358,4.188,3.83,4.159,2.606,2.658,1.463
2900,0.783,0.358,4.188,3.83,4.159,2.606,2.658,1.462
3000,0.781,0.358,4.188,3.831,4.159,2.605,2.658,1.462
3100,0.782,0.358,4.189,3.831,4.159,2.605,2.658,1.462
3200,0.782,0.358,4.19,3.832,4.159,2.605,2.658,1.461
3300,0.797,0.337,4.189,3.852,4.159,2.604,2.646,1.427
3400,0.812,0.298,4.186,3.889,4.159,2.603,2.647,1.388
3500,0.813,0.297,4.186,3.889,4.159,2.603,2.647,1.388
3600,0.814,0.297,4.187,3.89,4.159,2.602,2.647,1.387
3700,0.829,0.275,4.188,3.912,4.159,2.606,2.646,1.369
3800,0.844,0.254,4.186,3.932,4.159,2.607,2.644,1.345
3900,0.844,0.254,4.186,3.932,4.159,2.606,2.644,1.345
4000,0.844,0.253,4.186,3.933,4.159,2.606,2.644,1.345
4100,0.859,0.233,4.188,3.955,4.159,2.597,2.644,1.315
4200,0.86,0.232,4.185,3.954,4.159,2.599,2.645,1.317
4300,0.86,0.232,4.186,3.954,4.159,2.599,2.645,1.316
4400,0.858,0.232,4.186,3.954,4.159,2.599,2.645,1.316
4500,0.859,0.232,4.186,3.955,4.159,2.598,2.645,1.316
4600,0.86,0.232,4.187,3.955,4.159,2.598,2.645,1.315
4700,0.86,0.232,4.187,3.956,4.137,2.597,2.644,1.315
4800,0.875,0.211,4.189,3.978,4.137,2.584,2.643,1.28
4900,0.875,0.21,4.186,3.976,4.116,2.586,2.644,1.282
5000,0.875,0.21,4.187,3.977,4.137,2.586,2.644,1.281
5100,0.875,0.21,4.187,3.977,4.116,2.586,2.644,1.281
5200,0.875,0.21,4.187,3.977,4.137,2.586,2.644,1.281
5300,0.875,0.21,4.187,3.977,4.116,2.585,2.644,1.281
5400,0.875,0.21,4.188,3.978,4.137,2.585,2.644,1.28
5500,0.875,0.21,4.188,3.978,4.137,2.585,2.644,1.28
5600,0.875,0.21,4.188,3.978,4.137,2.585,2.644,1.28
5700,0.875,0.21,4.188,3.978,4.051,2.585,2.644,1.28
5800,0.874,0.21,4.188,3.978,4.064,2.585,2.644,1.279
5900,0.875,0.21,4.188,3.979,4.137,2.585,2.644,1.279
6000,0.875,0.21,4.189,3.979,4.021,2.584,2.644,1.279
6100,0.875,0.21,4.189,3.979,4.029,2.584,2.644,1.279
6200,0.875,0.21,4.189,3.979,4.042,2.584,2.643,1.279
6300,0.875,0.21,4.189,3.979,4.094,2.584,2.643,1.278
6400,0.875,0.21,4.189,3.98,4.064,2.584,2.643,1.278
6500,0.875,0.21,4.19,3.98,4.051,2.584,2.643,1.278
6600,0.875,0.21,4.19,3.98,4.137,2.584,2.643,1.278
