0,0.633,5.545,11.089,5.544,5.545,0.0,0.0,0.0
100,0.255,3.748,7.657,3.909,5.545,1.351,1.312,0.834
200,0.195,2.104,5.645,3.541,5.545,2.426,2.332,1.314
300,0.22,1.987,5.578,3.591,5.545,2.459,2.365,1.265
400,0.232,1.951,5.575,3.624,5.545,2.455,2.363,1.224
500,0.25,1.904,5.578,3.674,5.545,2.446,2.37,1.174
600,0.255,1.889,5.577,3.688,5.545,2.446,2.372,1.161
700,0.267,1.861,5.576,3.715,5.545,2.44,2.367,1.123
800,0.271,1.855,5.575,3.721,5.545,2.435,2.367,1.111
900,0.271,1.854,5.576,3.722,5.545,2.435,2.367,1.11
1000,0.275,1.842,5.575,3.733,5.545,2.435,2.368,1.101
1100,0.275,1.842,5.575,3.733,5.545,2.435,2.368,1.1
1200,0.283,1.821,5.574,3.753,5.54,2.431,2.367,1.074
1300,0.29,1.801,5.573,3.771,5.507,2.426,2.367,1.05
1400,0.29,1.801,5.573,3.772,5.456,2.426,2.367,1.049
1500,0.29,1.801,5.573,3.772,5.213,2.426,2.367,1.049
1600,0.291,1.801,5.573,3.772,5.212,2.426,2.367,1.049
1700,0.291,1.8,5.573,3.772,5.149,2.426,2.367,1.048
1800,0.291,1.8,5.573,3.773,5.242,2.426,2.367,1.048
1900,0.29,1.8,5.573,3.773,4.981,2.426,2.367,1.048
2000,0.291,1.8,5.573,3.773,4.859,2.426,2.367,1.047
2100,0.291,1.8,5.574,3.774,4.767,2.426,2.366,1.047
2200,0.29,1.8,5.574,3.774,4.674,2.425,2.366,1.046
2300,0.29,1.8,5.574,3.774,4.672,2.425,2.366,1.046
2400,0.291,1.8,5.575,3.775,4.427,2.425,2.366,1.045
2500,0.294,1.786,5.574,3.788,4.543,2.425,2.364,1.03
2600,0.294,1.786,5.575,3.789,4.532,2.424,2.364,1.029
2700,0.294,1.786,5.576,3.79,4.245,2.424,2.363,1.028
2800,0.295,1.786,5.577,3.791,4.089,2.422,2.361,1.024
2900,0.295,1.786,5.573,3.787,4.147,2.412,2.353,1.006
3000,0.294,1.786,5.572,3.786,4.117,2.412,2.353,1.005
3100,0.294,1.786,5.572,3.786,4.055,2.412,2.353,1.005
3200,0.294,1.786,5.572,3.786,4.026,2.412,2.353,1.005
3300,0.294,1.786,5.572,3.786,4.022,2.412,2.353,1.005
3400,0.294,1.786,5.572,3.786,3.933,2.412,2.353,1.005
3500,0.294,1.786,5.572,3.786,3.863,2.412,2.353,1.005
3600,0.294,1.786,5.572,3.786,3.892,2.412,2.353,1.005
3700,0.295,1.786,5.572,3.786,3.879,2.412,2.353,1.005
3800,0.294,1.786,5.572,3.786,3.961,2.412,2.353,1.005
3900,0.295,1.786,5.572,3.786,3.851,2.412,2.353,1.005
4000,0.295,1.786,5.572,3.786,3.843,2.412,2.353,1.005
4100,0.294,1.786,5.572,3.786,3.845,2.412,2.353,1.005
4200,0.294,1.786,5.572,3.786,3.895,2.412,2.353,1.005
4300,0.295,1.786,5.572,3.786,3.921,2.412,2.353,1.005
4400,0.294,1.786,5.572,3.786,3.829,2.412,2.353,1.005
4500,0.294,1.786,5.572,3.786,3.823,2.412,2.353,1.005
4600,0.295,1.786,5.572,3.786,3.855,2.412,2.353,1.005
4700,0.294,1.786,5.572,3.786,3.826,2.412,2.353,1.005
4800,0.294,1.786,5.572,3.786,3.821,2.412,2.353,1.005
4900,0.294,1.786,5.572,3.786,3.809,2.412,2.353,1.005
5000,0.294,1.786,5.572,3.786,3.854,2.412,2.353,1.005
5100,0.294,1.786,5.572,3.786,3.89,2.412,2.353,1.005
5200,0.295,1.786,5.572,3.786,3.914,2.412,2.353,1.005
5300,0.294,1.786,5.572,3.786,3.844,2.412,2.353,1.005
5400,0.295,1.786,5.572,3.786,3.853,2.412,2.353,1.005
5500,0.294,1.786,5.572,3.786,3.845,2.412,2.353,1.005
5600,0.295,1.786,5.572,3.786,3.798,2.412,2.353,1.005
5700,0.295,1.786,5.572,3.786,3.813,2.412,2.353,1.005
5800,0.295,1.786,5.572,3.786,3.824,2.412,2.353,1.005
5900,0.294,1.786,5.572,3.786,3.844,2.412,2.353,1.005
6000,0.294,1.786,5.572,3.786,3.777,2.412,2.353,1.005
6100,0.294,1.786,5.572,3.786,3.847,2.412,2.353,1.005
6200,0.295,1.786,5.572,3.786,3.824,2.412,2.353,1.005
6300,0.294,1.786,5.572,3.786,3.797,2.412,2.353,1.005
6400,0.294,1.786,5.572,3.786,3.821,2.412,2.353,1.005
6500,0.294,1.786,5.572,3.786,3.8,2.412,2.353,1.005
6600,0.295,1.786,5.572,3.786,3.796,2.412,2.353,1.005
6700,0.294,1.786,5.572,3.786,3.814,2.412,2.353,1.005
6800,0.294,1.786,5.572,3.786,3.824,2.412,2.353,1.005
6900,0.294,1.786,5.572,3.786,3.785,2.412,2.353,1.005
7000,0.295,1.786,5.572,3.786,3.819,2.412,2.353,1.005
7100,0.294,1.786,5.572,3.786,3.815,2.412,2.353,1.005
7200,0.294,1.786,5.572,3.786,3.792,2.412,2.353,1.005
7300,0.294,1.786,5.572,3.786,3.863,2.412,2.353,1.005
7400,0.294,1.786,5.572,3.786,3.878,2.412,2.353,1.005
7500,0.294,1.786,5.572,3.786,3.803,2.412,2.353,1.005
7600,0.294,1.786,5.572,3.786,3.811,2.412,2.353,1.005
7700,0.295,1.786,5.572,3.786,3.822,2.412,2.353,1.005
7800,0.294,1.786,5.572,3.786,3.81,2.412,2.353,1.005
7900,0.294,1.786,5.572,3.786,3.827,2.412,2.353,1.005
8000,0.294,1.786,5.572,3.786,3.809,2.412,2.353,1.005
8100,0.294,1.786,5.572,3.786,3.822,2.412,2.353,1.005
8200,0.295,1.786,5.572,3.786,3.826,2.412,2.353,1.005
8300,0.294,1.786,5.572,3.786,3.824,2.412,2.353,1.005
8400,0.294,1.786,5.572,3.786,3.788,2.412,2.353,1.005
8500,0.294,1.786,5.572,3.786,3.796,2.412,2.353,1.005
8600,0.294,1.786,5.572,3.786,3.787,2.412,2.353,1.005
8700,0.294,1.786,5.572,3.786,3.799,2.412,2.353,1.005
8800,0.294,1.786,5.572,3.786,3.789,2.412,2.353,1.005
8900,0.294,1.786,5.572,3.786,3.801,2.412,2.353,1.005
9000,0.295,1.786,5.572,3.786,3.77,2.412,2.353,1.005
9100,0.294,1.786,5.572,3.786,3.796,2.412,2.353,1.005
9200,0.294,1.786,5.572,3.786,3.781,2.412,2.353,1.005
9300,0.294,1.786,5.572,3.786,3.77,2.412,2.353,1.005
9400,0.294,1.786,5.572,3.786,3.895,2.412,2.353,1.005
9500,0.294,1.786,5.572,3.786,3.803,2.412,2.353,1.005
9600,0.295,1.786,5.572,3.786,3.777,2.412,2.353,1.005
9700,0.294,1.786,5.572,3.786,3.8,2.412,2.353,1.005
9800,0.295,1.786,5.572,3.786,3.833,2.412,2.353,1.005
9900,0.295,1.786,5.572,3.786,3.803,2.412,2.353,1.005
